"Time","requests","limits","exponential","usage"
2021-05-06 18:36:30,,,0.880,1.32
2021-05-06 18:36:35,,,1.24,1.32
2021-05-06 18:36:40,,,1.24,1.32
2021-05-06 18:36:45,,,1.24,1.32
2021-05-06 18:36:50,,,1.24,1.32
2021-05-06 18:36:55,,,1.24,1.40
2021-05-06 18:37:00,,,1.24,1.40
2021-05-06 18:37:05,,,1.24,1.40
2021-05-06 18:37:10,,,1.24,1.40
2021-05-06 18:37:15,,,1.24,1.40
2021-05-06 18:37:20,,,1.24,1.40
2021-05-06 18:37:25,,,1.24,1.47
2021-05-06 18:37:30,,,1.24,1.47
2021-05-06 18:37:35,,,1.24,1.47
2021-05-06 18:37:40,,,1.24,1.47
2021-05-06 18:37:45,,,1.24,1.47
2021-05-06 18:37:50,,,1.24,1.47
2021-05-06 18:37:55,,,1.24,1.51
2021-05-06 18:38:00,,,1.24,1.51
2021-05-06 18:38:05,,,1.24,1.51
2021-05-06 18:38:10,,,1.24,1.51
2021-05-06 18:38:15,,,1.24,1.51
2021-05-06 18:38:20,,,1.24,1.51
2021-05-06 18:38:25,,,1.24,1.59
2021-05-06 18:38:30,,,1.24,1.59
2021-05-06 18:38:35,,,1.24,1.59
2021-05-06 18:38:40,,,1.24,1.59
2021-05-06 18:38:45,,,1.24,1.59
2021-05-06 18:38:50,,,1.24,1.59
2021-05-06 18:38:55,,,1.24,1.66
2021-05-06 18:39:00,,,1.24,1.66
2021-05-06 18:39:05,,,1.24,1.66
2021-05-06 18:39:10,,,1.24,1.66
2021-05-06 18:39:15,,,1.24,1.66
2021-05-06 18:39:20,,,1.24,1.66
2021-05-06 18:39:25,,,1.24,1.75
2021-05-06 18:39:30,,,1.24,1.75
2021-05-06 18:39:35,,,1.62,1.75
2021-05-06 18:39:40,,,1.62,1.75
2021-05-06 18:39:45,,,1.62,1.75
2021-05-06 18:39:50,,,1.62,1.75
2021-05-06 18:39:55,,,1.62,1.81
2021-05-06 18:40:00,,,1.62,1.81
2021-05-06 18:40:05,,,1.62,1.81
2021-05-06 18:40:10,,,1.62,1.81
2021-05-06 18:40:15,,,1.62,1.81
2021-05-06 18:40:20,,,1.62,1.81
2021-05-06 18:40:25,,,1.62,1.87
2021-05-06 18:40:30,,,1.62,1.87
2021-05-06 18:40:35,,,1.62,1.87
2021-05-06 18:40:40,,,1.62,1.87
2021-05-06 18:40:45,,,1.62,1.87
2021-05-06 18:40:50,,,1.62,1.87
2021-05-06 18:40:55,,,1.62,1.91
2021-05-06 18:41:00,,,1.62,1.91
2021-05-06 18:41:05,,,1.62,1.91
2021-05-06 18:41:10,,,1.62,1.91
2021-05-06 18:41:15,,,1.62,1.91
2021-05-06 18:41:20,,,1.62,1.91
2021-05-06 18:41:25,,,1.62,1.99
2021-05-06 18:41:30,,,1.62,1.99
2021-05-06 18:41:35,,,1.62,1.99
2021-05-06 18:41:40,,,1.62,1.99
2021-05-06 18:41:45,,,1.62,1.99
2021-05-06 18:41:50,,,1.62,1.99
2021-05-06 18:41:55,,,1.62,2.01
2021-05-06 18:42:00,,,1.62,2.01
2021-05-06 18:42:05,,,1.62,2.01
2021-05-06 18:42:10,,,1.62,2.01
2021-05-06 18:42:15,,,1.62,2.01
2021-05-06 18:42:20,,,1.62,2.01
2021-05-06 18:42:25,,,1.62,2.12
2021-05-06 18:42:30,,,1.62,2.12
2021-05-06 18:42:35,,,1.96,2.12
2021-05-06 18:42:40,,,1.96,2.12
2021-05-06 18:42:45,,,1.96,2.12
2021-05-06 18:42:50,,,1.96,2.12
2021-05-06 18:42:55,,,1.96,2.12
2021-05-06 18:43:00,,,1.96,2.12
2021-05-06 18:43:05,,,1.96,2.12
2021-05-06 18:43:10,,,1.96,2.12
2021-05-06 18:43:15,,,1.96,2.12
2021-05-06 18:43:20,,,1.96,2.12
2021-05-06 18:43:25,,,1.96,2.19
2021-05-06 18:43:30,,,1.96,2.19
2021-05-06 18:43:35,,,1.96,2.19
2021-05-06 18:43:40,,,1.96,2.19
2021-05-06 18:43:45,,,1.96,2.19
2021-05-06 18:43:50,,,1.96,2.19
2021-05-06 18:43:55,,,1.96,2.22
2021-05-06 18:44:00,,,1.96,2.22
2021-05-06 18:44:05,,,1.96,2.22
2021-05-06 18:44:10,,,1.96,2.22
2021-05-06 18:44:15,,,1.96,2.22
2021-05-06 18:44:20,,,1.96,2.22
2021-05-06 18:44:25,,,1.96,2.27
2021-05-06 18:44:30,,,1.96,2.27
2021-05-06 18:44:35,,,1.96,2.27
2021-05-06 18:44:40,,,1.96,2.27
2021-05-06 18:44:45,,,1.96,2.27
2021-05-06 18:44:50,,,1.96,2.27
2021-05-06 18:44:55,,,1.96,2.30
2021-05-06 18:45:00,,,1.96,2.30
2021-05-06 18:45:05,,,1.96,2.30
2021-05-06 18:45:10,,,1.96,2.30
2021-05-06 18:45:15,,,1.96,2.30
2021-05-06 18:45:20,,,1.96,2.30
2021-05-06 18:45:25,,,1.96,2.33
2021-05-06 18:45:30,,,1.96,2.33
2021-05-06 18:45:35,,,2.24,2.33
2021-05-06 18:45:40,,,2.24,2.33
2021-05-06 18:45:45,,,2.24,2.33
2021-05-06 18:45:50,,,2.24,2.33
2021-05-06 18:45:55,,,2.24,2.34
2021-05-06 18:46:00,,,2.24,2.34
2021-05-06 18:46:05,,,2.24,2.34
2021-05-06 18:46:10,,,2.24,2.34
2021-05-06 18:46:15,,,2.24,2.34
2021-05-06 18:46:20,,,2.24,2.34
2021-05-06 18:46:25,,,2.24,2.37
2021-05-06 18:46:30,,,2.24,2.37
2021-05-06 18:46:35,,,2.24,2.37
2021-05-06 18:46:40,,,2.24,2.37
2021-05-06 18:46:45,,,2.24,2.37
2021-05-06 18:46:50,,,2.24,2.37
2021-05-06 18:46:55,,,2.24,2.36
2021-05-06 18:47:00,,,2.24,2.36
2021-05-06 18:47:05,,,2.24,2.36
2021-05-06 18:47:10,,,2.24,2.36
2021-05-06 18:47:15,,,2.24,2.36
2021-05-06 18:47:20,,,2.24,2.36
2021-05-06 18:47:25,,,2.24,2.42
2021-05-06 18:47:30,,,2.24,2.42
2021-05-06 18:47:35,,,2.24,2.42
2021-05-06 18:47:40,,,2.24,2.42
2021-05-06 18:47:45,,,2.24,2.42
2021-05-06 18:47:50,,,2.24,2.42
2021-05-06 18:47:55,,,2.24,2.42
2021-05-06 18:48:00,,,2.24,2.42
2021-05-06 18:48:05,,,2.24,2.42
2021-05-06 18:48:10,,,2.24,2.42
2021-05-06 18:48:15,,,2.24,2.42
2021-05-06 18:48:20,,,2.24,2.42
2021-05-06 18:48:25,,,2.24,2.39
2021-05-06 18:48:30,,,2.24,2.39
2021-05-06 18:48:35,,,2.35,2.39
2021-05-06 18:48:40,,,2.35,2.39
2021-05-06 18:48:45,,,2.35,2.39
2021-05-06 18:48:50,,,2.35,2.39
2021-05-06 18:48:55,,,2.35,2.38
2021-05-06 18:49:00,,,2.35,2.38
2021-05-06 18:49:05,,,2.35,2.38
2021-05-06 18:49:10,,,2.35,2.38
2021-05-06 18:49:15,,,2.35,2.38
2021-05-06 18:49:20,,,2.35,2.38
2021-05-06 18:49:25,,,2.35,2.36
2021-05-06 18:49:30,,,2.35,2.36
2021-05-06 18:49:35,,,2.35,2.36
2021-05-06 18:49:40,,,2.35,2.36
2021-05-06 18:49:45,,,2.35,2.36
2021-05-06 18:49:50,,,2.35,2.36
2021-05-06 18:49:55,,,2.35,2.40
2021-05-06 18:50:00,,,2.35,2.40
2021-05-06 18:50:05,,,2.35,2.40
2021-05-06 18:50:10,,,2.35,2.40
2021-05-06 18:50:15,,,2.35,2.40
2021-05-06 18:50:20,,,2.35,2.40
2021-05-06 18:50:25,,,2.35,2.38
2021-05-06 18:50:30,,,2.35,2.38
2021-05-06 18:50:35,,,2.35,2.38
2021-05-06 18:50:40,,,2.35,2.38
2021-05-06 18:50:45,,,2.35,2.38
2021-05-06 18:50:50,,,2.35,2.38
2021-05-06 18:50:55,,,2.35,2.38
2021-05-06 18:51:00,,,2.35,2.38
2021-05-06 18:51:05,,,2.35,2.38
2021-05-06 18:51:10,,,2.35,2.38
2021-05-06 18:51:15,,,2.35,2.38
2021-05-06 18:51:20,,,2.35,2.38
2021-05-06 18:51:25,,,2.35,2.36
2021-05-06 18:51:30,,,2.35,2.36
2021-05-06 18:51:35,,,2.29,2.36
2021-05-06 18:51:40,3.03,5.16,2.29,2.36
2021-05-06 18:51:45,3.07,5.21,2.29,2.36
2021-05-06 18:51:50,3.07,5.21,2.29,2.36
2021-05-06 18:51:55,3.07,5.21,2.29,2.05
2021-05-06 18:52:00,3.07,5.21,2.29,2.05
2021-05-06 18:52:05,3.07,5.21,2.29,2.05
2021-05-06 18:52:10,3.07,5.21,2.29,2.05
2021-05-06 18:52:15,3.07,5.21,2.29,2.05
2021-05-06 18:52:20,3.07,5.21,2.29,2.05
2021-05-06 18:52:25,3.07,5.21,2.29,0.223
2021-05-06 18:52:30,3.07,5.21,2.29,0.223
2021-05-06 18:52:35,3.07,5.21,2.29,0.223
2021-05-06 18:52:40,3.07,5.21,2.29,0.223
2021-05-06 18:52:45,3.07,5.21,2.29,0.223
2021-05-06 18:52:50,3.07,5.21,2.29,0.223
2021-05-06 18:52:55,3.07,5.21,2.29,0.476
2021-05-06 18:53:00,3.07,5.21,2.29,0.476
2021-05-06 18:53:05,3.07,5.21,2.29,0.476
2021-05-06 18:53:10,3.07,5.21,2.29,0.476
2021-05-06 18:53:15,3.07,5.21,2.29,0.476
2021-05-06 18:53:20,3.07,5.21,2.29,0.476
2021-05-06 18:53:25,3.07,5.21,2.29,0.791
2021-05-06 18:53:30,3.07,5.21,2.29,0.791
2021-05-06 18:53:35,3.07,5.21,2.29,0.791
2021-05-06 18:53:40,3.07,5.21,2.29,0.791
2021-05-06 18:53:45,3.07,5.21,2.29,0.791
2021-05-06 18:53:50,3.07,5.21,2.29,0.791
2021-05-06 18:53:55,3.07,5.21,2.29,1.09
2021-05-06 18:54:00,3.07,5.21,2.29,1.09
2021-05-06 18:54:05,3.07,5.21,2.29,1.09
2021-05-06 18:54:10,3.07,5.21,2.29,1.09
2021-05-06 18:54:15,3.07,5.21,2.29,1.09
2021-05-06 18:54:20,3.07,5.21,2.29,1.09
2021-05-06 18:54:25,3.07,5.21,2.29,1.34
2021-05-06 18:54:30,3.07,5.21,2.29,1.34
2021-05-06 18:54:35,3.07,5.21,2.29,1.34
2021-05-06 18:54:40,3.07,5.21,2.00,1.34
2021-05-06 18:54:45,4.14,7.04,2.00,1.34
2021-05-06 18:54:50,4.08,6.93,2.00,1.34
2021-05-06 18:54:55,4.08,6.93,2.00,1.62
2021-05-06 18:55:00,2.90,4.93,2.00,1.62
2021-05-06 18:55:05,2.90,4.93,2.00,1.62
2021-05-06 18:55:10,2.90,4.93,2.00,1.62
2021-05-06 18:55:15,2.90,4.93,2.00,1.62
2021-05-06 18:55:20,2.90,4.93,2.00,1.62
2021-05-06 18:55:25,2.90,4.93,2.00,1.40
2021-05-06 18:55:30,2.90,4.93,2.00,1.40
2021-05-06 18:55:35,2.90,4.93,2.00,1.40
2021-05-06 18:55:40,2.90,4.93,2.00,1.40
2021-05-06 18:55:45,2.90,4.93,2.00,1.40
2021-05-06 18:55:50,2.90,4.93,2.00,1.40
2021-05-06 18:55:55,2.90,4.93,2.00,1.72
2021-05-06 18:56:00,2.90,4.93,2.00,1.72
2021-05-06 18:56:05,2.90,4.93,2.00,1.72
2021-05-06 18:56:10,2.90,4.93,2.00,1.72
2021-05-06 18:56:15,2.90,4.93,2.00,1.72
2021-05-06 18:56:20,2.90,4.93,2.00,1.72
2021-05-06 18:56:25,2.90,4.93,2.00,1.99
2021-05-06 18:56:30,2.90,4.93,2.00,1.99
2021-05-06 18:56:35,2.90,4.93,2.00,1.99
2021-05-06 18:56:40,2.90,4.93,2.00,1.99
2021-05-06 18:56:45,2.90,4.93,2.00,1.99
2021-05-06 18:56:50,2.90,4.93,2.00,1.99
2021-05-06 18:56:55,2.90,4.93,2.00,2.36
2021-05-06 18:57:00,2.90,4.93,2.00,2.36
2021-05-06 18:57:05,2.90,4.93,2.00,2.36
2021-05-06 18:57:10,2.90,4.93,2.00,2.36
2021-05-06 18:57:15,2.90,4.93,2.00,2.36
2021-05-06 18:57:20,2.90,4.93,2.00,2.36
2021-05-06 18:57:25,2.90,4.93,2.00,2.58
2021-05-06 18:57:30,2.90,4.93,2.00,2.58
2021-05-06 18:57:35,2.90,4.93,2.00,2.58
2021-05-06 18:57:40,2.90,4.93,2.30,2.58
2021-05-06 18:57:45,5.80,9.86,2.30,2.58
2021-05-06 18:57:50,5.38,9.14,2.30,2.58
2021-05-06 18:57:55,5.10,8.67,2.30,2.44
2021-05-06 18:58:00,4.78,8.12,2.30,2.44
2021-05-06 18:58:05,3.91,6.65,2.30,2.44
2021-05-06 18:58:10,3.91,6.65,2.30,2.44
2021-05-06 18:58:15,3.37,5.72,2.30,2.44
2021-05-06 18:58:20,3.37,5.72,2.30,2.44
2021-05-06 18:58:25,3.37,5.72,2.30,0.509
2021-05-06 18:58:30,3.28,5.57,2.30,0.509
2021-05-06 18:58:35,3.28,5.57,2.30,0.509
2021-05-06 18:58:40,3.28,5.57,2.30,0.509
2021-05-06 18:58:45,3.28,5.57,2.30,0.509
2021-05-06 18:58:50,3.28,5.57,2.30,0.509
2021-05-06 18:58:55,3.28,5.57,2.30,0.790
2021-05-06 18:59:00,3.28,5.57,2.30,0.790
2021-05-06 18:59:05,3.28,5.57,2.30,0.790
2021-05-06 18:59:10,3.28,5.57,2.30,0.790
2021-05-06 18:59:15,3.28,5.57,2.30,0.790
2021-05-06 18:59:20,3.28,5.57,2.30,0.790
2021-05-06 18:59:25,3.28,5.57,2.30,1.12
2021-05-06 18:59:30,3.28,5.57,2.30,1.12
2021-05-06 18:59:35,3.28,5.57,2.30,1.12
2021-05-06 18:59:40,3.28,5.57,2.30,1.12
2021-05-06 18:59:45,3.28,5.57,2.30,1.12
2021-05-06 18:59:50,3.28,5.57,2.30,1.12
2021-05-06 18:59:55,3.28,5.57,2.30,1.36
2021-05-06 19:00:00,3.28,5.57,2.30,1.36
2021-05-06 19:00:05,3.28,5.57,2.30,1.36
2021-05-06 19:00:10,3.28,5.57,2.30,1.36
2021-05-06 19:00:15,3.28,5.57,2.30,1.36
2021-05-06 19:00:20,3.28,5.57,2.30,1.36
2021-05-06 19:00:25,3.28,5.57,2.30,1.62
2021-05-06 19:00:30,3.28,5.57,2.30,1.62
2021-05-06 19:00:35,3.28,5.57,2.30,1.62
2021-05-06 19:00:40,3.28,5.57,2.30,1.62
2021-05-06 19:00:45,5.60,9.52,2.44,1.62
2021-05-06 19:00:50,5.71,9.71,2.44,1.62
2021-05-06 19:00:55,5.66,9.62,2.44,1.80
2021-05-06 19:01:00,5.15,8.76,2.44,1.80
2021-05-06 19:01:05,5.15,8.76,2.44,1.80
2021-05-06 19:01:10,3.26,5.54,2.44,1.80
2021-05-06 19:01:15,3.26,5.54,2.44,1.80
2021-05-06 19:01:20,3.26,5.54,2.44,1.80
2021-05-06 19:01:25,3.26,5.54,2.44,0.804
2021-05-06 19:01:30,3.26,5.54,2.44,0.804
2021-05-06 19:01:35,3.26,5.54,2.44,0.804
2021-05-06 19:01:40,3.26,5.54,2.44,0.804
2021-05-06 19:01:45,3.26,5.54,2.44,0.804
2021-05-06 19:01:50,3.26,5.54,2.44,0.804
2021-05-06 19:01:55,3.26,5.54,2.44,1.21
2021-05-06 19:02:00,3.26,5.54,2.44,1.21
2021-05-06 19:02:05,3.26,5.54,2.44,1.21
2021-05-06 19:02:10,3.26,5.54,2.44,1.21
2021-05-06 19:02:15,3.26,5.54,2.44,1.21
2021-05-06 19:02:20,3.26,5.54,2.44,1.21
2021-05-06 19:02:25,3.26,5.54,2.44,1.58
2021-05-06 19:02:30,3.26,5.54,2.44,1.58
2021-05-06 19:02:35,3.26,5.54,2.44,1.58
2021-05-06 19:02:40,3.26,5.54,2.44,1.58
2021-05-06 19:02:45,3.26,5.54,2.44,1.58
2021-05-06 19:02:50,3.26,5.54,2.44,1.58
2021-05-06 19:02:55,3.26,5.54,2.44,1.96
2021-05-06 19:03:00,3.26,5.54,2.44,1.96
2021-05-06 19:03:05,3.26,5.54,2.44,1.96
2021-05-06 19:03:10,3.26,5.54,2.44,1.96
2021-05-06 19:03:15,3.26,5.54,2.44,1.96
2021-05-06 19:03:20,3.26,5.54,2.44,1.96
2021-05-06 19:03:25,3.26,5.54,2.44,2.25
2021-05-06 19:03:30,3.26,5.54,2.44,2.25
2021-05-06 19:03:35,3.26,5.54,2.44,2.25
2021-05-06 19:03:40,3.26,5.54,2.44,2.25
2021-05-06 19:03:45,3.26,5.54,2.59,2.25
2021-05-06 19:03:50,4.95,8.41,2.59,2.25
2021-05-06 19:03:55,4.58,7.79,2.59,2.54
2021-05-06 19:04:00,4.23,7.19,2.59,2.54
2021-05-06 19:04:05,4.23,7.19,2.59,2.54
2021-05-06 19:04:10,4.23,7.19,2.59,2.54
2021-05-06 19:04:15,3.76,6.39,2.59,2.54
2021-05-06 19:04:20,3.76,6.39,2.59,2.54
2021-05-06 19:04:25,3.76,6.39,2.59,1.72
2021-05-06 19:04:30,3.76,6.39,2.59,1.72
2021-05-06 19:04:35,3.76,6.39,2.59,1.72
2021-05-06 19:04:40,3.63,6.17,2.59,1.72
2021-05-06 19:04:45,3.63,6.17,2.59,1.72
2021-05-06 19:04:50,3.63,6.17,2.59,1.72
2021-05-06 19:04:55,3.63,6.17,2.59,2.01
2021-05-06 19:05:00,3.63,6.17,2.59,2.01
2021-05-06 19:05:05,3.63,6.17,2.59,2.01
2021-05-06 19:05:10,3.63,6.17,2.59,2.01
2021-05-06 19:05:15,3.63,6.17,2.59,2.01
2021-05-06 19:05:20,3.63,6.17,2.59,2.01
2021-05-06 19:05:25,3.63,6.17,2.59,2.48
2021-05-06 19:05:30,3.63,6.17,2.59,2.48
2021-05-06 19:05:35,3.63,6.17,2.59,2.48
2021-05-06 19:05:40,3.63,6.17,2.59,2.48
2021-05-06 19:05:45,3.63,6.17,2.59,2.48
2021-05-06 19:05:50,3.63,6.17,2.59,2.48
2021-05-06 19:05:55,3.63,6.17,2.59,2.85
2021-05-06 19:06:00,3.63,6.17,2.59,2.85
2021-05-06 19:06:05,3.63,6.17,2.59,2.85
2021-05-06 19:06:10,3.63,6.17,2.59,2.85
2021-05-06 19:06:15,3.63,6.17,2.59,2.85
2021-05-06 19:06:20,3.63,6.17,2.59,2.85
2021-05-06 19:06:25,3.63,6.17,2.59,3.24
2021-05-06 19:06:30,3.63,6.17,2.59,3.24
2021-05-06 19:06:35,3.63,6.17,2.59,3.24
2021-05-06 19:06:40,3.63,6.17,2.59,3.24
2021-05-06 19:06:45,3.63,6.17,3.14,3.24
2021-05-06 19:06:50,6.66,11.3,3.14,3.24
2021-05-06 19:06:55,6.66,11.3,3.14,3.47
2021-05-06 19:07:00,6.27,10.7,3.14,3.47
2021-05-06 19:07:05,4.72,8.03,3.14,3.47
2021-05-06 19:07:10,4.72,8.03,3.14,3.47
2021-05-06 19:07:15,4.32,7.34,3.14,3.47
2021-05-06 19:07:20,4.32,7.34,3.14,3.47
2021-05-06 19:07:25,4.32,7.34,3.14,0.893
2021-05-06 19:07:30,4.32,7.34,3.14,0.893
2021-05-06 19:07:35,4.32,7.34,3.14,0.893
2021-05-06 19:07:40,4.32,7.34,3.14,0.893
2021-05-06 19:07:45,4.32,7.34,3.14,0.893
2021-05-06 19:07:50,4.32,7.34,3.14,0.893
2021-05-06 19:07:55,4.32,7.34,3.14,1.34
2021-05-06 19:08:00,4.32,7.34,3.14,1.34
2021-05-06 19:08:05,4.32,7.34,3.14,1.34
2021-05-06 19:08:10,4.32,7.34,3.14,1.34
2021-05-06 19:08:15,4.32,7.34,3.14,1.34
2021-05-06 19:08:20,4.32,7.34,3.14,1.34
2021-05-06 19:08:25,4.32,7.34,3.14,1.63
2021-05-06 19:08:30,4.32,7.34,3.14,1.63
2021-05-06 19:08:35,4.32,7.34,3.14,1.63
2021-05-06 19:08:40,4.32,7.34,3.14,1.63
2021-05-06 19:08:45,4.32,7.34,3.14,1.63
2021-05-06 19:08:50,4.32,7.34,3.14,1.63
2021-05-06 19:08:55,4.32,7.34,3.14,2.03
2021-05-06 19:09:00,4.32,7.34,3.14,2.03
2021-05-06 19:09:05,4.32,7.34,3.14,2.03
2021-05-06 19:09:10,4.32,7.34,3.14,2.03
2021-05-06 19:09:15,4.32,7.34,3.14,2.03
2021-05-06 19:09:20,4.32,7.34,3.14,2.03
2021-05-06 19:09:25,4.32,7.34,3.14,2.32
2021-05-06 19:09:30,4.32,7.34,3.14,2.32
2021-05-06 19:09:35,4.32,7.34,3.14,2.32
2021-05-06 19:09:40,4.32,7.34,3.14,2.32
2021-05-06 19:09:45,4.32,7.34,3.14,2.32
2021-05-06 19:09:50,7.93,13.5,3.46,2.32
2021-05-06 19:09:55,7.39,12.6,3.46,2.52
2021-05-06 19:10:00,6.95,11.8,3.46,2.52
2021-05-06 19:10:05,6.89,11.7,3.46,2.52
2021-05-06 19:10:10,6.36,10.8,3.46,2.52
2021-05-06 19:10:15,4.75,8.06,3.46,2.52
2021-05-06 19:10:20,4.75,8.06,3.46,2.52
2021-05-06 19:10:25,4.39,7.47,3.46,0.806
