"Time","requests","fail"
2021-05-23 22:54:45,0,0
2021-05-23 22:54:50,0,0
2021-05-23 22:54:55,0,0
2021-05-23 22:55:00,0,0
2021-05-23 22:55:05,0,0
2021-05-23 22:55:10,0,0
2021-05-23 22:55:15,0,0
2021-05-23 22:55:20,0,0
2021-05-23 22:55:25,0,0
2021-05-23 22:55:30,0,0
2021-05-23 22:55:35,0,0
2021-05-23 22:55:40,0,0
2021-05-23 22:55:45,0,0
2021-05-23 22:55:50,0,0
2021-05-23 22:55:55,0,0
2021-05-23 22:56:00,0,0
2021-05-23 22:56:05,0,0
2021-05-23 22:56:10,0,0
2021-05-23 22:56:15,0,0
2021-05-23 22:56:20,0,0
2021-05-23 22:56:25,0,0
2021-05-23 22:56:30,0,0
2021-05-23 22:56:35,0,0
2021-05-23 22:56:40,1.33,0
2021-05-23 22:56:45,2,0
2021-05-23 22:56:50,2.50,0
2021-05-23 22:56:55,3.70,0
2021-05-23 22:57:00,4.10,0
2021-05-23 22:57:05,4.80,0
2021-05-23 22:57:10,6.30,0
2021-05-23 22:57:15,7.70,0
2021-05-23 22:57:20,9.10,0
2021-05-23 22:57:25,9.60,0
2021-05-23 22:57:30,11.5,0
2021-05-23 22:57:35,11.7,0
2021-05-23 22:57:40,12.3,0
2021-05-23 22:57:45,14.4,0
2021-05-23 22:57:50,15.3,0
2021-05-23 22:57:55,17.1,0
2021-05-23 22:58:00,18.1,0
2021-05-23 22:58:05,19.1,0
2021-05-23 22:58:10,19.3,0
2021-05-23 22:58:15,19.5,0
2021-05-23 22:58:20,21.6,0
2021-05-23 22:58:25,22.6,0
2021-05-23 22:58:30,22.5,0
2021-05-23 22:58:35,23.5,0
2021-05-23 22:58:40,25.5,0
2021-05-23 22:58:45,27.7,0
2021-05-23 22:58:50,29.3,0
2021-05-23 22:58:55,29.2,0
2021-05-23 22:59:00,29.9,0
2021-05-23 22:59:05,33.1,0
2021-05-23 22:59:10,32.4,0
2021-05-23 22:59:15,31.4,0
2021-05-23 22:59:20,34.1,0
2021-05-23 22:59:25,37.5,0
2021-05-23 22:59:30,39.9,0
2021-05-23 22:59:35,41.4,0
