"Time","requests","fails"
2021-06-01 21:48:25,221,0
2021-06-01 21:48:30,220,0
2021-06-01 21:48:35,223,0
2021-06-01 21:48:40,221,0
2021-06-01 21:48:45,225,0
2021-06-01 21:48:50,227,0
2021-06-01 21:48:55,218,0
2021-06-01 21:49:00,214,0
2021-06-01 21:49:05,212,0
2021-06-01 21:49:10,212,0
2021-06-01 21:49:15,213,0
2021-06-01 21:49:20,213,0
2021-06-01 21:49:25,215,0
2021-06-01 21:49:30,217,0
2021-06-01 21:49:35,221,0
2021-06-01 21:49:40,218,0
2021-06-01 21:49:45,217,0
2021-06-01 21:49:50,220,0
2021-06-01 21:49:55,216,0
2021-06-01 21:50:00,217,0
2021-06-01 21:50:05,222,0
2021-06-01 21:50:10,222,0
2021-06-01 21:50:15,219,0
2021-06-01 21:50:20,216,0
2021-06-01 21:50:25,224,0
2021-06-01 21:50:30,224,0
2021-06-01 21:50:35,225,0
2021-06-01 21:50:40,218,0
2021-06-01 21:50:45,213,0
2021-06-01 21:50:50,222,0
2021-06-01 21:50:55,220,0
2021-06-01 21:51:00,213,0
2021-06-01 21:51:05,223,0
2021-06-01 21:51:10,228,0
2021-06-01 21:51:15,220,0
2021-06-01 21:51:20,214,0
2021-06-01 21:51:25,214,0
2021-06-01 21:51:30,221,0
2021-06-01 21:51:35,222,0
2021-06-01 21:51:40,218,0
2021-06-01 21:51:45,218,0
2021-06-01 21:51:50,218,0
2021-06-01 21:51:55,218,0

