"Time","requests","limits","exponential","usage"
2021-05-06 16:04:00,,,,
2021-05-06 16:04:05,,,,
2021-05-06 16:04:10,,,,
2021-05-06 16:04:15,,,,
2021-05-06 16:04:20,,,,
2021-05-06 16:04:25,,,,
2021-05-06 16:04:30,,,,
2021-05-06 16:04:35,,,,
2021-05-06 16:04:40,,,,
2021-05-06 16:04:45,,,,
2021-05-06 16:04:50,,,0,
2021-05-06 16:04:55,,,0,0.0126
2021-05-06 16:05:00,,,0,0.0126
2021-05-06 16:05:05,,,0,0.0126
2021-05-06 16:05:10,,,0,0.0126
2021-05-06 16:05:15,,,0,0.0126
2021-05-06 16:05:20,,,0,0.0126
2021-05-06 16:05:25,,,0,0.0336
2021-05-06 16:05:30,,,0,0.0336
2021-05-06 16:05:35,,,0,0.0336
2021-05-06 16:05:40,,,0,0.0336
2021-05-06 16:05:45,,,0,0.0336
2021-05-06 16:05:50,,,0,0.0336
2021-05-06 16:05:55,,,0,0.0634
2021-05-06 16:06:00,,,0,0.0634
2021-05-06 16:06:05,,,0,0.0634
2021-05-06 16:06:10,,,0,0.0634
2021-05-06 16:06:15,,,0,0.0634
2021-05-06 16:06:20,,,0,0.0634
2021-05-06 16:06:25,,,0,0.104
2021-05-06 16:06:30,,,0,0.104
2021-05-06 16:06:35,,,0,0.104
2021-05-06 16:06:40,,,0,0.104
2021-05-06 16:06:45,,,0.104,0.104
2021-05-06 16:06:50,,,0.104,0.104
2021-05-06 16:06:55,,,0.104,0.155
2021-05-06 16:07:00,,,0.104,0.155
2021-05-06 16:07:05,,,0.104,0.155
2021-05-06 16:07:10,,,0.104,0.155
2021-05-06 16:07:15,,,0.104,0.155
2021-05-06 16:07:20,,,0.104,0.155
2021-05-06 16:07:25,,,0.104,0.207
2021-05-06 16:07:30,,,0.104,0.207
2021-05-06 16:07:35,,,0.104,0.207
2021-05-06 16:07:40,,,0.104,0.207
2021-05-06 16:07:45,,,0.104,0.207
2021-05-06 16:07:50,,,0.104,0.207
2021-05-06 16:07:55,,,0.104,0.275
2021-05-06 16:08:00,,,0.104,0.275
2021-05-06 16:08:05,,,0.104,0.275
2021-05-06 16:08:10,,,0.104,0.275
2021-05-06 16:08:15,,,0.104,0.275
2021-05-06 16:08:20,,,0.104,0.275
2021-05-06 16:08:25,,,0.104,0.350
2021-05-06 16:08:30,,,0.104,0.350
2021-05-06 16:08:35,,,0.104,0.350
2021-05-06 16:08:40,,,0.104,0.350
2021-05-06 16:08:45,,,0.104,0.350
2021-05-06 16:08:50,,,0.104,0.350
2021-05-06 16:08:55,,,0.104,0.424
2021-05-06 16:09:00,,,0.104,0.424
2021-05-06 16:09:05,,,0.104,0.424
2021-05-06 16:09:10,,,0.104,0.424
2021-05-06 16:09:15,,,0.104,0.424
2021-05-06 16:09:20,,,0.104,0.424
2021-05-06 16:09:25,,,0.104,0.510
2021-05-06 16:09:30,,,0.104,0.510
2021-05-06 16:09:35,,,0.104,0.510
2021-05-06 16:09:40,,,0.104,0.510
2021-05-06 16:09:45,,,0.507,0.510
2021-05-06 16:09:50,,,0.507,0.510
2021-05-06 16:09:55,,,0.507,0.590
2021-05-06 16:10:00,,,0.507,0.590
2021-05-06 16:10:05,,,0.507,0.590
2021-05-06 16:10:10,,,0.507,0.590
2021-05-06 16:10:15,,,0.507,0.590
2021-05-06 16:10:20,,,0.507,0.590
2021-05-06 16:10:25,,,0.507,0.664
2021-05-06 16:10:30,,,0.507,0.664
2021-05-06 16:10:35,,,0.507,0.664
2021-05-06 16:10:40,,,0.507,0.664
2021-05-06 16:10:45,,,0.507,0.664
2021-05-06 16:10:50,,,0.507,0.664
2021-05-06 16:10:55,,,0.507,0.760
2021-05-06 16:11:00,,,0.507,0.760
2021-05-06 16:11:05,,,0.507,0.760
2021-05-06 16:11:10,,,0.507,0.760
2021-05-06 16:11:15,,,0.507,0.760
2021-05-06 16:11:20,,,0.507,0.760
2021-05-06 16:11:25,,,0.507,0.820
2021-05-06 16:11:30,,,0.507,0.820
2021-05-06 16:11:35,,,0.507,0.820
2021-05-06 16:11:40,,,0.507,0.820
2021-05-06 16:11:45,,,0.507,0.820
2021-05-06 16:11:50,,,0.507,0.820
2021-05-06 16:11:55,,,0.507,0.892
2021-05-06 16:12:00,,,0.507,0.892
2021-05-06 16:12:05,,,0.507,0.892
2021-05-06 16:12:10,,,0.507,0.892
2021-05-06 16:12:15,,,0.507,0.892
2021-05-06 16:12:20,,,0.507,0.892
2021-05-06 16:12:25,,,0.507,0.962
2021-05-06 16:12:30,,,0.507,0.962
2021-05-06 16:12:35,,,0.507,0.962
2021-05-06 16:12:40,,,0.507,0.962
2021-05-06 16:12:45,,,0.952,0.962
2021-05-06 16:12:50,,,0.952,0.962
2021-05-06 16:12:55,,,0.952,1.02
2021-05-06 16:13:00,,,0.952,1.02
2021-05-06 16:13:05,,,0.952,1.02
2021-05-06 16:13:10,,,0.952,1.02
2021-05-06 16:13:15,,,0.952,1.02
2021-05-06 16:13:20,,,0.952,1.02
2021-05-06 16:13:25,,,0.952,1.09
2021-05-06 16:13:30,,,0.952,1.09
2021-05-06 16:13:35,,,0.952,1.09
2021-05-06 16:13:40,,,0.952,1.09
2021-05-06 16:13:45,,,0.952,1.09
2021-05-06 16:13:50,,,0.952,1.09
2021-05-06 16:13:55,,,0.952,1.13
2021-05-06 16:14:00,,,0.952,1.13
2021-05-06 16:14:05,,,0.952,1.13
2021-05-06 16:14:10,,,0.952,1.13
2021-05-06 16:14:15,,,0.952,1.13
2021-05-06 16:14:20,,,0.952,1.13
2021-05-06 16:14:25,,,0.952,1.22
2021-05-06 16:14:30,,,0.952,1.22
2021-05-06 16:14:35,,,0.952,1.22
2021-05-06 16:14:40,,,0.952,1.22
2021-05-06 16:14:45,,,0.952,1.22
2021-05-06 16:14:50,,,0.952,1.22
2021-05-06 16:14:55,,,0.952,1.29
2021-05-06 16:15:00,,,0.952,1.29
2021-05-06 16:15:05,,,0.952,1.29
2021-05-06 16:15:10,,,0.952,1.29
2021-05-06 16:15:15,,,0.952,1.29
2021-05-06 16:15:20,,,0.952,1.29
2021-05-06 16:15:25,,,0.952,1.36
2021-05-06 16:15:30,,,0.952,1.36
2021-05-06 16:15:35,,,0.952,1.36
2021-05-06 16:15:40,,,0.952,1.36
2021-05-06 16:15:45,,,1.27,1.36
2021-05-06 16:15:50,,,1.27,1.36
2021-05-06 16:15:55,,,1.27,1.42
2021-05-06 16:16:00,,,1.27,1.42
2021-05-06 16:16:05,,,1.27,1.42
2021-05-06 16:16:10,,,1.27,1.42
2021-05-06 16:16:15,,,1.27,1.42
2021-05-06 16:16:20,,,1.27,1.42
2021-05-06 16:16:25,,,1.27,1.49
2021-05-06 16:16:30,,,1.27,1.49
2021-05-06 16:16:35,,,1.27,1.49
2021-05-06 16:16:40,,,1.27,1.49
2021-05-06 16:16:45,,,1.27,1.49
2021-05-06 16:16:50,,,1.27,1.49
2021-05-06 16:16:55,,,1.27,1.54
2021-05-06 16:17:00,,,1.27,1.54
2021-05-06 16:17:05,,,1.27,1.54
2021-05-06 16:17:10,,,1.27,1.54
2021-05-06 16:17:15,,,1.27,1.54
2021-05-06 16:17:20,,,1.27,1.54
2021-05-06 16:17:25,,,1.27,1.62
2021-05-06 16:17:30,,,1.27,1.62
2021-05-06 16:17:35,,,1.27,1.62
2021-05-06 16:17:40,,,1.27,1.62
2021-05-06 16:17:45,,,1.27,1.62
2021-05-06 16:17:50,,,1.27,1.62
2021-05-06 16:17:55,,,1.27,1.69
2021-05-06 16:18:00,,,1.27,1.69
2021-05-06 16:18:05,,,1.27,1.69
2021-05-06 16:18:10,,,1.27,1.69
2021-05-06 16:18:15,,,1.27,1.69
2021-05-06 16:18:20,,,1.27,1.69
2021-05-06 16:18:25,,,1.27,1.77
2021-05-06 16:18:30,,,1.27,1.77
2021-05-06 16:18:35,,,1.27,1.77
2021-05-06 16:18:40,,,1.27,1.77
2021-05-06 16:18:45,,,1.66,1.77
2021-05-06 16:18:50,,,1.66,1.77
2021-05-06 16:18:55,,,1.66,1.78
2021-05-06 16:19:00,,,1.66,1.78
2021-05-06 16:19:05,,,1.66,1.78
