"Time","requests","limits","exponential","usage"
2021-05-23 16:11:50,,,0.709,0.811
2021-05-23 16:11:55,,,0.709,0.868
2021-05-23 16:12:00,,,0.709,0.868
2021-05-23 16:12:05,,,0.709,0.868
2021-05-23 16:12:10,,,0.709,0.868
2021-05-23 16:12:15,,,0.709,0.868
2021-05-23 16:12:20,,,0.709,0.868
2021-05-23 16:12:25,,,0.709,0.954
2021-05-23 16:12:30,,,0.709,0.954
2021-05-23 16:12:35,,,0.709,0.954
2021-05-23 16:12:40,,,0.709,0.954
2021-05-23 16:12:45,,,0.709,0.954
2021-05-23 16:12:50,,,0.709,0.954
2021-05-23 16:12:55,,,0.709,1.03
2021-05-23 16:13:00,,,0.709,1.03
2021-05-23 16:13:05,,,0.709,1.03
2021-05-23 16:13:10,,,0.709,1.03
2021-05-23 16:13:15,,,0.709,1.03
2021-05-23 16:13:20,,,0.709,1.03
2021-05-23 16:13:25,,,0.709,1.09
2021-05-23 16:13:30,,,0.709,1.09
2021-05-23 16:13:35,,,0.709,1.09
2021-05-23 16:13:40,,,0.709,1.09
2021-05-23 16:13:45,,,0.709,1.09
2021-05-23 16:13:50,,,0.709,1.09
2021-05-23 16:13:55,,,1.07,1.15
2021-05-23 16:14:00,,,1.07,1.15
2021-05-23 16:14:05,,,1.07,1.15
2021-05-23 16:14:10,,,1.07,1.15
2021-05-23 16:14:15,,,1.07,1.15
2021-05-23 16:14:20,,,1.07,1.15
2021-05-23 16:14:25,,,1.07,1.19
2021-05-23 16:14:30,,,1.07,1.19
2021-05-23 16:14:35,,,1.07,1.19
2021-05-23 16:14:40,,,1.07,1.19
2021-05-23 16:14:45,,,1.07,1.19
2021-05-23 16:14:50,,,1.07,1.19
2021-05-23 16:14:55,,,1.07,1.26
2021-05-23 16:15:00,,,1.07,1.26
2021-05-23 16:15:05,,,1.07,1.26
2021-05-23 16:15:10,,,1.07,1.26
2021-05-23 16:15:15,,,1.07,1.26
2021-05-23 16:15:20,,,1.07,1.26
2021-05-23 16:15:25,,,1.07,1.36
2021-05-23 16:15:30,,,1.07,1.36
2021-05-23 16:15:35,,,1.07,1.36
2021-05-23 16:15:40,,,1.07,1.36
2021-05-23 16:15:45,,,1.07,1.36
2021-05-23 16:15:50,,,1.07,1.36
2021-05-23 16:15:55,,,1.07,1.39
2021-05-23 16:16:00,,,1.07,1.39
2021-05-23 16:16:05,,,1.07,1.39
2021-05-23 16:16:10,,,1.07,1.39
2021-05-23 16:16:15,,,1.07,1.39
2021-05-23 16:16:20,,,1.07,1.39
2021-05-23 16:16:25,,,1.37,1.45
2021-05-23 16:16:30,,,1.37,1.45
2021-05-23 16:16:35,,,1.37,1.45
2021-05-23 16:16:40,,,1.37,1.45
2021-05-23 16:16:45,,,1.37,1.45
2021-05-23 16:16:50,,,1.37,1.45
2021-05-23 16:16:55,,,1.37,1.54
2021-05-23 16:17:00,,,1.37,1.54
2021-05-23 16:17:05,,,1.37,1.54
2021-05-23 16:17:10,,,1.37,1.54
2021-05-23 16:17:15,,,1.37,1.54
2021-05-23 16:17:20,,,1.37,1.54
2021-05-23 16:17:25,,,1.37,1.60
2021-05-23 16:17:30,,,1.37,1.60
2021-05-23 16:17:35,,,1.37,1.60
2021-05-23 16:17:40,,,1.37,1.60
2021-05-23 16:17:45,,,1.37,1.60
2021-05-23 16:17:50,,,1.37,1.60
2021-05-23 16:17:55,,,1.37,1.66
2021-05-23 16:18:00,,,1.37,1.66
2021-05-23 16:18:05,,,1.37,1.66
2021-05-23 16:18:10,,,1.37,1.66
2021-05-23 16:18:15,,,1.37,1.66
2021-05-23 16:18:20,,,1.37,1.66
2021-05-23 16:18:25,,,1.37,1.74
2021-05-23 16:18:30,,,1.37,1.74
2021-05-23 16:18:35,,,1.37,1.74
2021-05-23 16:18:40,,,1.37,1.74
2021-05-23 16:18:45,,,1.37,1.74
2021-05-23 16:18:50,,,1.37,1.74
2021-05-23 16:18:55,,,1.71,1.78
2021-05-23 16:19:00,,,1.71,1.78
2021-05-23 16:19:05,,,1.71,1.78
2021-05-23 16:19:10,,,1.71,1.78
2021-05-23 16:19:15,,,1.71,1.78
2021-05-23 16:19:20,,,1.71,1.78
2021-05-23 16:19:25,,,1.71,1.86
2021-05-23 16:19:30,,,1.71,1.86
2021-05-23 16:19:35,,,1.71,1.86
2021-05-23 16:19:40,,,1.71,1.86
2021-05-23 16:19:45,,,1.71,1.86
2021-05-23 16:19:50,,,1.71,1.86
2021-05-23 16:19:55,,,1.71,1.89
2021-05-23 16:20:00,,,1.71,1.89
2021-05-23 16:20:05,,,1.71,1.89
2021-05-23 16:20:10,,,1.71,1.89
2021-05-23 16:20:15,,,1.71,1.89
2021-05-23 16:20:20,,,1.71,1.89
2021-05-23 16:20:25,,,1.71,2.01
2021-05-23 16:20:30,,,1.71,2.01
2021-05-23 16:20:35,,,1.71,2.01
2021-05-23 16:20:40,,,1.71,2.01
2021-05-23 16:20:45,,,1.71,2.01
2021-05-23 16:20:50,,,1.71,2.01
2021-05-23 16:20:55,,,1.71,2.07
2021-05-23 16:21:00,,,1.71,2.07
2021-05-23 16:21:05,,,1.71,2.07
2021-05-23 16:21:10,,,1.71,2.07
2021-05-23 16:21:15,,,1.71,2.07
2021-05-23 16:21:20,,,1.71,2.07
2021-05-23 16:21:25,,,2.01,2.08
2021-05-23 16:21:30,,,2.01,2.08
2021-05-23 16:21:35,,,2.01,2.08
2021-05-23 16:21:40,,,2.01,2.08
2021-05-23 16:21:45,,,2.01,2.08
2021-05-23 16:21:50,,,2.01,2.08
2021-05-23 16:21:55,,,2.01,2.15
2021-05-23 16:22:00,,,2.01,2.15
2021-05-23 16:22:05,,,2.01,2.15
2021-05-23 16:22:10,,,2.01,2.15
2021-05-23 16:22:15,,,2.01,2.15
2021-05-23 16:22:20,,,2.01,2.15
2021-05-23 16:22:25,,,2.01,2.16
2021-05-23 16:22:30,,,2.01,2.16
2021-05-23 16:22:35,,,2.01,2.16
2021-05-23 16:22:40,,,2.01,2.16
2021-05-23 16:22:45,,,2.01,2.16
2021-05-23 16:22:50,,,2.01,2.16
2021-05-23 16:22:55,,,2.01,2.23
2021-05-23 16:23:00,,,2.01,2.23
2021-05-23 16:23:05,,,2.01,2.23
2021-05-23 16:23:10,,,2.01,2.23
2021-05-23 16:23:15,,,2.01,2.23
2021-05-23 16:23:20,,,2.01,2.23
2021-05-23 16:23:25,,,2.01,2.31
2021-05-23 16:23:30,,,2.01,2.31
2021-05-23 16:23:35,,,2.01,2.31
2021-05-23 16:23:40,,,2.01,2.31
2021-05-23 16:23:45,,,2.01,2.31
2021-05-23 16:23:50,,,2.01,2.31
2021-05-23 16:23:55,,,2.17,2.31
2021-05-23 16:24:00,,,2.17,2.31
2021-05-23 16:24:05,,,2.17,2.31
2021-05-23 16:24:10,,,2.17,2.31
2021-05-23 16:24:15,,,2.17,2.31
2021-05-23 16:24:20,,,2.17,2.31
2021-05-23 16:24:25,,,2.17,2.31
2021-05-23 16:24:30,,,2.17,2.31
2021-05-23 16:24:35,,,2.17,2.31
2021-05-23 16:24:40,,,2.17,2.31
2021-05-23 16:24:45,,,2.17,2.31
2021-05-23 16:24:50,,,2.17,2.31
2021-05-23 16:24:55,,,2.17,2.32
2021-05-23 16:25:00,,,2.17,2.32
2021-05-23 16:25:05,,,2.17,2.32
2021-05-23 16:25:10,,,2.17,2.32
2021-05-23 16:25:15,,,2.17,2.32
2021-05-23 16:25:20,,,2.17,2.32
2021-05-23 16:25:25,,,2.17,2.36
2021-05-23 16:25:30,,,2.17,2.36
2021-05-23 16:25:35,,,2.17,2.36
2021-05-23 16:25:40,,,2.17,2.36
2021-05-23 16:25:45,,,2.17,2.36
2021-05-23 16:25:50,,,2.17,2.36
2021-05-23 16:25:55,,,2.17,2.38
2021-05-23 16:26:00,,,2.17,2.38
2021-05-23 16:26:05,,,2.17,2.38
2021-05-23 16:26:10,,,2.17,2.38
2021-05-23 16:26:15,,,2.17,2.38
2021-05-23 16:26:20,,,2.17,2.38
2021-05-23 16:26:25,,,2.28,2.35
2021-05-23 16:26:30,,,2.28,2.35
2021-05-23 16:26:35,,,2.28,2.35
2021-05-23 16:26:40,,,2.28,2.35
2021-05-23 16:26:45,,,2.28,2.35
2021-05-23 16:26:50,,,2.28,2.35
2021-05-23 16:26:55,,,2.28,2.42
2021-05-23 16:27:00,,,2.28,2.42
2021-05-23 16:27:05,,,2.28,2.42
2021-05-23 16:27:10,,,2.28,2.42
2021-05-23 16:27:15,,,2.28,2.42
2021-05-23 16:27:20,,,2.28,2.42
2021-05-23 16:27:25,,,2.28,2.40
2021-05-23 16:27:30,,,2.28,2.40
2021-05-23 16:27:35,,,2.28,2.40
2021-05-23 16:27:40,,,2.28,2.40
2021-05-23 16:27:45,,,2.28,2.40
2021-05-23 16:27:50,,,2.28,2.40
2021-05-23 16:27:55,,,2.28,2.35
2021-05-23 16:28:00,,,2.28,2.35
2021-05-23 16:28:05,,,2.28,2.35
2021-05-23 16:28:10,,,2.28,2.35
2021-05-23 16:28:15,,,2.28,2.35
2021-05-23 16:28:20,,,2.28,2.35
2021-05-23 16:28:25,,,2.28,2.35
2021-05-23 16:28:30,,,2.28,2.35
2021-05-23 16:28:35,,,2.28,2.35
2021-05-23 16:28:40,,,2.28,2.35
2021-05-23 16:28:45,,,2.28,2.35
2021-05-23 16:28:50,,,2.28,2.35
2021-05-23 16:28:55,,,2.28,2.42
2021-05-23 16:29:00,,,2.28,2.42
2021-05-23 16:29:05,,,2.28,2.42
2021-05-23 16:29:10,,,2.28,2.42
2021-05-23 16:29:15,,,2.28,2.42
2021-05-23 16:29:20,,,2.28,2.42
2021-05-23 16:29:25,,,2.28,2.39
2021-05-23 16:29:30,,,2.28,2.39
2021-05-23 16:29:35,,,2.28,2.39
2021-05-23 16:29:40,,,2.28,2.39
2021-05-23 16:29:45,,,2.28,2.39
2021-05-23 16:29:50,,,2.28,2.39
2021-05-23 16:29:55,,,2.28,2.37
2021-05-23 16:30:00,,,2.28,2.37
2021-05-23 16:30:05,,,2.28,2.37
2021-05-23 16:30:10,,,2.28,2.37
2021-05-23 16:30:15,,,2.28,2.37
2021-05-23 16:30:20,,,2.28,2.37
2021-05-23 16:30:25,,,2.28,2.36
2021-05-23 16:30:30,,,2.28,2.36
2021-05-23 16:30:35,,,2.28,2.36
2021-05-23 16:30:40,,,2.28,2.36
2021-05-23 16:30:45,,,2.28,2.36
2021-05-23 16:30:50,,,2.28,2.36
2021-05-23 16:30:55,,,2.28,2.40
2021-05-23 16:31:00,,,2.28,2.40
2021-05-23 16:31:05,,,2.28,2.40
2021-05-23 16:31:10,,,2.28,2.40
2021-05-23 16:31:15,,,2.28,2.40
2021-05-23 16:31:20,,,2.28,2.40
2021-05-23 16:31:25,2.58,4.38,2.27,2.37
2021-05-23 16:31:30,2.67,4.53,2.27,2.37
2021-05-23 16:31:35,2.67,4.53,2.27,2.37
2021-05-23 16:31:40,2.67,4.53,2.27,2.37
2021-05-23 16:31:45,2.67,4.53,2.27,2.37
2021-05-23 16:31:50,2.67,4.53,2.27,2.37
2021-05-23 16:31:55,2.67,4.53,2.27,0.492
2021-05-23 16:32:00,2.67,4.53,2.27,0.492
2021-05-23 16:32:05,2.67,4.53,2.27,0.492
2021-05-23 16:32:10,2.67,4.53,2.27,0.492
2021-05-23 16:32:15,2.67,4.53,2.27,0.492
2021-05-23 16:32:20,2.67,4.53,2.27,0.492
2021-05-23 16:32:25,2.67,4.53,2.27,0.344
2021-05-23 16:32:30,2.67,4.53,2.27,0.344
2021-05-23 16:32:35,2.67,4.53,2.27,0.344
2021-05-23 16:32:40,2.67,4.53,2.27,0.344
2021-05-23 16:32:45,2.67,4.53,2.27,0.344
2021-05-23 16:32:50,2.67,4.53,2.27,0.344
2021-05-23 16:32:55,2.67,4.53,2.27,0.637
2021-05-23 16:33:00,2.67,4.53,2.27,0.637
2021-05-23 16:33:05,2.67,4.53,2.27,0.637
2021-05-23 16:33:10,2.67,4.53,2.27,0.637
2021-05-23 16:33:15,2.67,4.53,2.27,0.637
2021-05-23 16:33:20,2.67,4.53,2.27,0.637
2021-05-23 16:33:25,2.67,4.53,2.27,0.867
2021-05-23 16:33:30,2.67,4.53,2.27,0.867
2021-05-23 16:33:35,2.67,4.53,2.27,0.867
2021-05-23 16:33:40,2.67,4.53,2.27,0.867
2021-05-23 16:33:45,2.67,4.53,2.27,0.867
2021-05-23 16:33:50,2.67,4.53,2.27,0.867
2021-05-23 16:33:55,2.67,4.53,2.27,1.15
2021-05-23 16:34:00,2.67,4.53,2.08,1.15
2021-05-23 16:34:05,2.67,4.53,2.08,1.15
2021-05-23 16:34:10,2.67,4.53,2.08,1.15
2021-05-23 16:34:15,2.67,4.53,2.08,1.15
2021-05-23 16:34:20,2.67,4.53,2.08,1.15
2021-05-23 16:34:25,2.67,4.53,2.08,1.45
2021-05-23 16:34:30,2.67,4.53,2.08,1.45
2021-05-23 16:34:35,2.67,4.53,2.08,1.45
2021-05-23 16:34:40,2.67,4.53,2.08,1.45
2021-05-23 16:34:45,2.67,4.53,2.08,1.45
2021-05-23 16:34:50,2.67,4.53,2.08,1.45
2021-05-23 16:34:55,2.67,4.53,2.08,1.71
2021-05-23 16:35:00,2.67,4.53,2.08,1.71
2021-05-23 16:35:05,2.67,4.53,2.08,1.71
2021-05-23 16:35:10,2.67,4.53,2.08,1.71
2021-05-23 16:35:15,2.67,4.53,2.08,1.71
2021-05-23 16:35:20,2.67,4.53,2.08,1.71
2021-05-23 16:35:25,2.67,4.53,2.08,2.04
2021-05-23 16:35:30,2.67,4.53,2.08,2.04
2021-05-23 16:35:35,2.67,4.53,2.08,2.04
2021-05-23 16:35:40,2.67,4.53,2.08,2.04
2021-05-23 16:35:45,2.67,4.53,2.08,2.04
2021-05-23 16:35:50,2.67,4.53,2.08,2.04
2021-05-23 16:35:55,2.67,4.53,2.08,2.36
2021-05-23 16:36:00,2.67,4.53,2.08,2.36
2021-05-23 16:36:05,2.67,4.53,2.08,2.36
2021-05-23 16:36:10,2.67,4.53,2.08,2.36
2021-05-23 16:36:15,2.67,4.53,2.08,2.36
2021-05-23 16:36:20,2.67,4.53,2.08,2.36
2021-05-23 16:36:25,2.67,4.53,2.08,2.67
2021-05-23 16:36:30,2.67,4.53,2.06,2.67
2021-05-23 16:36:35,2.67,4.53,2.06,2.67
2021-05-23 16:36:40,2.67,4.53,2.06,2.67
2021-05-23 16:36:45,2.67,4.53,2.06,2.67
2021-05-23 16:36:50,2.67,4.53,2.06,2.67
2021-05-23 16:36:55,2.67,4.53,2.06,2.89
2021-05-23 16:37:00,2.67,4.53,2.06,2.89
2021-05-23 16:37:05,2.67,4.53,2.06,2.89
2021-05-23 16:37:10,2.67,4.53,2.06,2.89
2021-05-23 16:37:15,2.67,4.53,2.06,2.89
2021-05-23 16:37:20,2.67,4.53,2.06,2.89
2021-05-23 16:37:25,2.67,4.53,2.06,2.83
2021-05-23 16:37:30,2.67,4.53,2.06,2.83
2021-05-23 16:37:35,2.67,4.53,2.06,2.83
2021-05-23 16:37:40,2.67,4.53,2.06,2.83
2021-05-23 16:37:45,2.67,4.53,2.06,2.83
2021-05-23 16:37:50,2.67,4.53,2.06,2.83
2021-05-23 16:37:55,2.67,4.53,2.06,2.95
2021-05-23 16:38:00,2.67,4.53,2.06,2.95
2021-05-23 16:38:05,2.67,4.53,2.06,2.95
2021-05-23 16:38:10,2.67,4.53,2.06,2.95
2021-05-23 16:38:15,2.67,4.53,2.06,2.95
2021-05-23 16:38:20,2.67,4.53,2.06,2.95
2021-05-23 16:38:25,2.67,4.53,2.06,3.00
2021-05-23 16:38:30,2.67,4.53,2.06,3.00
2021-05-23 16:38:35,2.67,4.53,2.06,3.00
2021-05-23 16:38:40,2.67,4.53,2.06,3.00
2021-05-23 16:38:45,2.67,4.53,2.06,3.00
2021-05-23 16:38:50,2.67,4.53,2.06,3.00
2021-05-23 16:38:55,2.67,4.53,2.06,2.98
2021-05-23 16:39:00,4.51,7.66,2.81,2.98
2021-05-23 16:39:05,4.51,7.66,2.81,2.98
2021-05-23 16:39:10,4.45,7.57,2.81,2.98
2021-05-23 16:39:15,4.13,7.02,2.81,2.98
2021-05-23 16:39:20,4.13,7.02,2.81,2.98
2021-05-23 16:39:25,3.71,6.31,2.81,2.61
2021-05-23 16:39:30,3.26,5.53,2.81,2.61
2021-05-23 16:39:35,3.26,5.53,2.81,2.61
2021-05-23 16:39:40,3.26,5.53,2.81,2.61
2021-05-23 16:39:45,3.26,5.53,2.81,2.61
2021-05-23 16:39:50,3.26,5.53,2.81,2.61
2021-05-23 16:39:55,3.17,5.40,2.81,1.72
2021-05-23 16:40:00,3.17,5.40,2.81,1.72
2021-05-23 16:40:05,3.17,5.40,2.81,1.72
2021-05-23 16:40:10,3.17,5.40,2.81,1.72
2021-05-23 16:40:15,3.17,5.40,2.81,1.72
2021-05-23 16:40:20,3.17,5.40,2.81,1.72
2021-05-23 16:40:25,3.17,5.40,2.81,1.71
2021-05-23 16:40:30,3.17,5.40,2.81,1.71
2021-05-23 16:40:35,3.17,5.40,2.81,1.71
2021-05-23 16:40:40,3.17,5.40,2.81,1.71
2021-05-23 16:40:45,3.17,5.40,2.81,1.71
2021-05-23 16:40:50,3.17,5.40,2.81,1.71
2021-05-23 16:40:55,3.17,5.40,2.81,1.78
2021-05-23 16:41:00,3.17,5.40,2.81,1.78
2021-05-23 16:41:05,3.17,5.40,2.81,1.78
2021-05-23 16:41:10,3.17,5.40,2.81,1.78
2021-05-23 16:41:15,3.17,5.40,2.81,1.78
2021-05-23 16:41:20,3.17,5.40,2.81,1.78
2021-05-23 16:41:25,3.17,5.40,2.81,1.86
2021-05-23 16:41:30,4.56,7.75,2.73,1.86
2021-05-23 16:41:35,4.56,7.75,2.73,1.86
2021-05-23 16:41:40,4.56,7.75,2.73,1.86
2021-05-23 16:41:45,4.27,7.26,2.73,1.86
2021-05-23 16:41:50,4.27,7.26,2.73,1.86
2021-05-23 16:41:55,3.53,6.01,2.73,1.52
2021-05-23 16:42:00,3.53,6.01,2.73,1.52
2021-05-23 16:42:05,3.53,6.01,2.73,1.52
2021-05-23 16:42:10,3.53,6.01,2.73,1.52
2021-05-23 16:42:15,3.53,6.01,2.73,1.52
2021-05-23 16:42:20,3.53,6.01,2.73,1.52
2021-05-23 16:42:25,3.53,6.01,2.73,1.16
2021-05-23 16:42:30,3.53,6.01,2.73,1.16
2021-05-23 16:42:35,3.53,6.01,2.73,1.16
2021-05-23 16:42:40,3.53,6.01,2.73,1.16
2021-05-23 16:42:45,3.53,6.01,2.73,1.16
2021-05-23 16:42:50,3.53,6.01,2.73,1.16
2021-05-23 16:42:55,3.53,6.01,2.73,1.54
2021-05-23 16:43:00,3.53,6.01,2.73,1.54
2021-05-23 16:43:05,3.53,6.01,2.73,1.54
2021-05-23 16:43:10,3.53,6.01,2.73,1.54
2021-05-23 16:43:15,3.53,6.01,2.73,1.54
2021-05-23 16:43:20,3.53,6.01,2.73,1.54
2021-05-23 16:43:25,3.53,6.01,2.73,1.94
2021-05-23 16:43:30,3.53,6.01,2.73,1.94
2021-05-23 16:43:35,3.53,6.01,2.73,1.94
2021-05-23 16:43:40,3.53,6.01,2.73,1.94
2021-05-23 16:43:45,3.53,6.01,2.73,1.94
2021-05-23 16:43:50,3.53,6.01,2.73,1.94
2021-05-23 16:43:55,3.53,6.01,2.73,2.35
2021-05-23 16:44:00,4.37,7.43,2.50,2.35
2021-05-23 16:44:05,4.37,7.43,2.50,2.35
2021-05-23 16:44:10,4.37,7.43,2.50,2.35
2021-05-23 16:44:15,3.61,6.14,2.50,2.35
2021-05-23 16:44:20,3.61,6.14,2.50,2.35
2021-05-23 16:44:25,3.61,6.14,2.50,2.22
2021-05-23 16:44:30,3.61,6.14,2.50,2.22
2021-05-23 16:44:35,3.12,5.30,2.50,2.22
2021-05-23 16:44:40,3.12,5.30,2.50,2.22
2021-05-23 16:44:45,3.12,5.30,2.50,2.22
2021-05-23 16:44:50,3.12,5.30,2.50,2.22
2021-05-23 16:44:55,3.12,5.30,2.50,2.17
2021-05-23 16:45:00,3.12,5.30,2.50,2.17
2021-05-23 16:45:05,3.12,5.30,2.50,2.17
2021-05-23 16:45:10,3.12,5.30,2.50,2.17
2021-05-23 16:45:15,3.12,5.30,2.50,2.17
2021-05-23 16:45:20,3.12,5.30,2.50,2.17
2021-05-23 16:45:25,3.12,5.30,2.50,2.44
2021-05-23 16:45:30,3.12,5.30,2.50,2.44
2021-05-23 16:45:35,3.12,5.30,2.50,2.44
2021-05-23 16:45:40,3.12,5.30,2.50,2.44
2021-05-23 16:45:45,3.12,5.30,2.50,2.44
2021-05-23 16:45:50,3.12,5.30,2.50,2.44
2021-05-23 16:45:55,3.12,5.30,2.50,2.83
2021-05-23 16:46:00,3.12,5.30,2.50,2.83
2021-05-23 16:46:05,3.12,5.30,2.50,2.83
2021-05-23 16:46:10,3.12,5.30,2.50,2.83
2021-05-23 16:46:15,3.12,5.30,2.50,2.83
2021-05-23 16:46:20,3.12,5.30,2.50,2.83
2021-05-23 16:46:25,3.12,5.30,2.50,3.18
2021-05-23 16:46:30,3.12,5.30,2.50,3.18
2021-05-23 16:46:35,5.67,9.64,2.92,3.18
2021-05-23 16:46:40,5.67,9.64,2.92,3.18
2021-05-23 16:46:45,4.94,8.41,2.92,3.18
2021-05-23 16:46:50,4.94,8.41,2.92,3.18
2021-05-23 16:46:55,3.58,6.08,2.92,2.67
2021-05-23 16:47:00,3.58,6.08,2.92,2.67
2021-05-23 16:47:05,3.58,6.08,2.92,2.67
2021-05-23 16:47:10,3.58,6.08,2.92,2.67
2021-05-23 16:47:15,3.58,6.08,2.92,2.67
2021-05-23 16:47:20,3.58,6.08,2.92,2.67
2021-05-23 16:47:25,3.58,6.08,2.92,0.949
2021-05-23 16:47:30,3.58,6.08,2.92,0.949
2021-05-23 16:47:35,3.58,6.08,2.92,0.949
2021-05-23 16:47:40,3.58,6.08,2.92,0.949
2021-05-23 16:47:45,3.58,6.08,2.92,0.949
2021-05-23 16:47:50,3.58,6.08,2.92,0.949
2021-05-23 16:47:55,3.58,6.08,2.92,1.24
2021-05-23 16:48:00,3.58,6.08,2.92,1.24
2021-05-23 16:48:05,3.58,6.08,2.92,1.24
2021-05-23 16:48:10,3.58,6.08,2.92,1.24
2021-05-23 16:48:15,3.58,6.08,2.92,1.24
2021-05-23 16:48:20,3.58,6.08,2.92,1.24
2021-05-23 16:48:25,3.58,6.08,2.92,1.67
2021-05-23 16:48:30,3.58,6.08,2.92,1.67
2021-05-23 16:48:35,3.58,6.08,2.92,1.67
2021-05-23 16:48:40,3.58,6.08,2.92,1.67
2021-05-23 16:48:45,3.58,6.08,2.92,1.67
2021-05-23 16:48:50,3.58,6.08,2.92,1.67
2021-05-23 16:48:55,3.58,6.08,2.92,2.02
2021-05-23 16:49:00,3.58,6.08,2.92,2.02
2021-05-23 16:49:05,3.68,6.26,3.15,2.02
2021-05-23 16:49:10,3.68,6.26,3.15,2.02
2021-05-23 16:49:15,3.54,6.02,3.15,2.02
2021-05-23 16:49:20,3.54,6.02,3.15,2.02
2021-05-23 16:49:25,3.54,6.02,3.15,2.29
2021-05-23 16:49:30,3.54,6.02,3.15,2.29
2021-05-23 16:49:35,3.54,6.02,3.15,2.29
2021-05-23 16:49:40,3.54,6.02,3.15,2.29
2021-05-23 16:49:45,3.54,6.02,3.15,2.29
2021-05-23 16:49:50,3.54,6.02,3.15,2.29
