"Time","requests","fail"
2021-05-06 16:04:00,7.70,2
2021-05-06 16:04:05,7.70,2
2021-05-06 16:04:10,7.70,2
2021-05-06 16:04:15,7.70,2
2021-05-06 16:04:20,0,0
2021-05-06 16:04:25,0,0
2021-05-06 16:04:30,0.500,0
2021-05-06 16:04:35,1,0
2021-05-06 16:04:40,2.60,0
2021-05-06 16:04:45,3.70,0
2021-05-06 16:04:50,4.60,0
2021-05-06 16:04:55,5,0
2021-05-06 16:05:00,5.10,0
2021-05-06 16:05:05,6.80,0
2021-05-06 16:05:10,8.70,0
2021-05-06 16:05:15,8.80,0
2021-05-06 16:05:20,11.3,0
2021-05-06 16:05:25,13,0
2021-05-06 16:05:30,13.5,0
2021-05-06 16:05:35,14.5,0
2021-05-06 16:05:40,14.1,0
2021-05-06 16:05:45,15.8,0
2021-05-06 16:05:50,15.8,0
2021-05-06 16:05:55,17.4,0
2021-05-06 16:06:00,20.4,0
2021-05-06 16:06:05,20.3,0
2021-05-06 16:06:10,21.7,0
2021-05-06 16:06:15,24.2,0
2021-05-06 16:06:20,22.9,0
2021-05-06 16:06:25,26.3,0
2021-05-06 16:06:30,28.6,0
2021-05-06 16:06:35,28.7,0
2021-05-06 16:06:40,29.4,0
2021-05-06 16:06:45,31.5,0
2021-05-06 16:06:50,32.8,0
2021-05-06 16:06:55,31.9,0
2021-05-06 16:07:00,33,0
2021-05-06 16:07:05,34.1,0
2021-05-06 16:07:10,37.9,0
2021-05-06 16:07:15,36,0
2021-05-06 16:07:20,34.7,0
2021-05-06 16:07:25,38,0
2021-05-06 16:07:30,39.2,0
2021-05-06 16:07:35,43.1,0
2021-05-06 16:07:40,42.1,0
2021-05-06 16:07:45,43.1,0
2021-05-06 16:07:50,45.1,0
2021-05-06 16:07:55,45.3,0
2021-05-06 16:08:00,47.3,0
2021-05-06 16:08:05,48.2,0
2021-05-06 16:08:10,52.2,0
2021-05-06 16:08:15,50,0
2021-05-06 16:08:20,51.4,0
2021-05-06 16:08:25,52.8,0
2021-05-06 16:08:30,50.8,0
2021-05-06 16:08:35,52.9,0
2021-05-06 16:08:40,57.7,0
2021-05-06 16:08:45,58.2,0
2021-05-06 16:08:50,56.4,0
2021-05-06 16:08:55,59.4,0
2021-05-06 16:09:00,61,0
2021-05-06 16:09:05,63.1,0
2021-05-06 16:09:10,61.7,0
2021-05-06 16:09:15,63.1,0
2021-05-06 16:09:20,66.8,0
2021-05-06 16:09:25,63.8,0
2021-05-06 16:09:30,60.5,0
2021-05-06 16:09:35,68.1,0
2021-05-06 16:09:40,69,0
2021-05-06 16:09:45,72.1,0
2021-05-06 16:09:50,68.7,0
2021-05-06 16:09:55,67.3,0
2021-05-06 16:10:00,69.4,0
2021-05-06 16:10:05,70.6,0
2021-05-06 16:10:10,72.8,0
2021-05-06 16:10:15,75,0
2021-05-06 16:10:20,75.8,0
2021-05-06 16:10:25,78.2,0
2021-05-06 16:10:30,78.1,0
2021-05-06 16:10:35,83,0
2021-05-06 16:10:40,81.9,0
2021-05-06 16:10:45,84.2,0
2021-05-06 16:10:50,87.5,0
2021-05-06 16:10:55,83.5,0
2021-05-06 16:11:00,80.8,0
2021-05-06 16:11:05,83.9,0
2021-05-06 16:11:10,83.6,0
2021-05-06 16:11:15,86,0
2021-05-06 16:11:20,88.7,0
2021-05-06 16:11:25,90.1,0
2021-05-06 16:11:30,91.9,0
2021-05-06 16:11:35,93.9,0
2021-05-06 16:11:40,97.6,0
2021-05-06 16:11:45,96.7,0
2021-05-06 16:11:50,95,0
2021-05-06 16:11:55,100,0
2021-05-06 16:12:00,100,0
2021-05-06 16:12:05,96.3,0
2021-05-06 16:12:10,97.9,0
2021-05-06 16:12:15,101,0
2021-05-06 16:12:20,103,0
2021-05-06 16:12:25,105,0
2021-05-06 16:12:30,106,0
2021-05-06 16:12:35,111,0
2021-05-06 16:12:40,109,0
2021-05-06 16:12:45,110,0
2021-05-06 16:12:50,108,0
2021-05-06 16:12:55,110,0
2021-05-06 16:13:00,116,0
2021-05-06 16:13:05,114,0
2021-05-06 16:13:10,114,0
2021-05-06 16:13:15,113,0
2021-05-06 16:13:20,114,0
2021-05-06 16:13:25,113,0
2021-05-06 16:13:30,114,0
2021-05-06 16:13:35,119,0
2021-05-06 16:13:40,123,0
2021-05-06 16:13:45,119,0
2021-05-06 16:13:50,117,0
2021-05-06 16:13:55,119,0
2021-05-06 16:14:00,118,0
2021-05-06 16:14:05,120,0
2021-05-06 16:14:10,125,0
2021-05-06 16:14:15,136,0
2021-05-06 16:14:20,133,0
2021-05-06 16:14:25,130,0
2021-05-06 16:14:30,131,0
2021-05-06 16:14:35,130,0
2021-05-06 16:14:40,134,0
2021-05-06 16:14:45,136,0
2021-05-06 16:14:50,136,0
2021-05-06 16:14:55,140,0
2021-05-06 16:15:00,136,0
2021-05-06 16:15:05,139,0
2021-05-06 16:15:10,141,0
2021-05-06 16:15:15,139,0
2021-05-06 16:15:20,140,0
2021-05-06 16:15:25,140,0
2021-05-06 16:15:30,144,0
2021-05-06 16:15:35,147,0
2021-05-06 16:15:40,145,0
2021-05-06 16:15:45,144,0
2021-05-06 16:15:50,146,0
2021-05-06 16:15:55,148,0
2021-05-06 16:16:00,150,0
2021-05-06 16:16:05,148,0
2021-05-06 16:16:10,150,0
2021-05-06 16:16:15,157,0
2021-05-06 16:16:20,151,0
2021-05-06 16:16:25,153,0
2021-05-06 16:16:30,163,0
2021-05-06 16:16:35,161,0
2021-05-06 16:16:40,161,0
2021-05-06 16:16:45,163,0
2021-05-06 16:16:50,168,0
2021-05-06 16:16:55,171,0
2021-05-06 16:17:00,171,0
2021-05-06 16:17:05,168,0
2021-05-06 16:17:10,163,0
2021-05-06 16:17:15,163,0
2021-05-06 16:17:20,170,0
2021-05-06 16:17:25,170,0
2021-05-06 16:17:30,167,0
2021-05-06 16:17:35,165,0
2021-05-06 16:17:40,172,0
2021-05-06 16:17:45,179,0
2021-05-06 16:17:50,178,0
2021-05-06 16:17:55,176,0
2021-05-06 16:18:00,176,0
2021-05-06 16:18:05,177,0
2021-05-06 16:18:10,178,0
2021-05-06 16:18:15,182,0
2021-05-06 16:18:20,181,0
2021-05-06 16:18:25,181,0
2021-05-06 16:18:30,180,0
2021-05-06 16:18:35,185,0
2021-05-06 16:18:40,191,0
2021-05-06 16:18:45,187,0
2021-05-06 16:18:50,190,0
2021-05-06 16:18:55,193,0
2021-05-06 16:19:00,194,0
2021-05-06 16:19:05,189,0
2021-05-06 16:19:10,191,0
2021-05-06 16:19:15,193,0
2021-05-06 16:19:20,196,0
2021-05-06 16:19:25,201,0
2021-05-06 16:19:30,202,0
2021-05-06 16:19:35,203,0
2021-05-06 16:19:40,201,0
2021-05-06 16:19:45,201,0
2021-05-06 16:19:50,205,0
2021-05-06 16:19:55,201,0
2021-05-06 16:20:00,202,0
2021-05-06 16:20:05,204,0
2021-05-06 16:20:10,209,0
2021-05-06 16:20:15,209,0
2021-05-06 16:20:20,209,0
2021-05-06 16:20:25,208,0
2021-05-06 16:20:30,213,0
2021-05-06 16:20:35,210,0
2021-05-06 16:20:40,205,0
2021-05-06 16:20:45,209,0
2021-05-06 16:20:50,218,0
2021-05-06 16:20:55,220,0
2021-05-06 16:21:00,214,0
2021-05-06 16:21:05,210,0
2021-05-06 16:21:10,216,0
2021-05-06 16:21:15,213,0
2021-05-06 16:21:20,217,0
2021-05-06 16:21:25,218,0
2021-05-06 16:21:30,215,0
2021-05-06 16:21:35,220,0
2021-05-06 16:21:40,218,0
2021-05-06 16:21:45,221,0
2021-05-06 16:21:50,221,0
2021-05-06 16:21:55,216,0
2021-05-06 16:22:00,219,0
2021-05-06 16:22:05,222,0
2021-05-06 16:22:10,219,0
2021-05-06 16:22:15,219,0
2021-05-06 16:22:20,214,0
2021-05-06 16:22:25,217,0
2021-05-06 16:22:30,217,0
2021-05-06 16:22:35,215,0
2021-05-06 16:22:40,226,0
2021-05-06 16:22:45,224,0
2021-05-06 16:22:50,223,0
2021-05-06 16:22:55,223,0
2021-05-06 16:23:00,223,0
2021-05-06 16:23:05,218,0
2021-05-06 16:23:10,214,0
2021-05-06 16:23:15,213,0
2021-05-06 16:23:20,210,0
2021-05-06 16:23:25,218,0
2021-05-06 16:23:30,220,0
2021-05-06 16:23:35,221,0
2021-05-06 16:23:40,217,0
2021-05-06 16:23:45,215,0
2021-05-06 16:23:50,221,0
2021-05-06 16:23:55,217,0
2021-05-06 16:24:00,221,0
2021-05-06 16:24:05,229,0
2021-05-06 16:24:10,219,0
2021-05-06 16:24:15,221,0
2021-05-06 16:24:20,221,0
2021-05-06 16:24:25,223,0
2021-05-06 16:24:30,225,0
2021-05-06 16:24:35,220,0
2021-05-06 16:24:40,213,0
2021-05-06 16:24:45,221,0
2021-05-06 16:24:50,229,0
2021-05-06 16:24:55,230,0
2021-05-06 16:25:00,229,0
2021-05-06 16:25:05,225,0
2021-05-06 16:25:10,229,0
2021-05-06 16:25:15,227,0
2021-05-06 16:25:20,221,0
2021-05-06 16:25:25,222,0
2021-05-06 16:25:30,224,0
2021-05-06 16:25:35,218,0
2021-05-06 16:25:40,215,0
2021-05-06 16:25:45,220,0
2021-05-06 16:25:50,215,0
2021-05-06 16:25:55,218,0
