"Time","P50","P95"
2021-04-30 12:46:20,1500,1900
2021-04-30 12:46:25,1600,2000
2021-04-30 12:46:30,1800,2200
2021-04-30 12:46:35,1600,2100
2021-04-30 12:46:40,1500,1800
2021-04-30 12:46:45,1400,1700
2021-04-30 12:46:50,1300,1800
2021-04-30 12:46:55,1400,1800
2021-04-30 12:47:00,1300,1700
2021-04-30 12:47:05,1300,1600
2021-04-30 12:47:10,1400,1700
2021-04-30 12:47:15,1400,1700
2021-04-30 12:47:20,1200,1700
2021-04-30 12:47:25,1200,1600
2021-04-30 12:47:30,1600,1900
2021-04-30 12:47:35,1700,2000
2021-04-30 12:47:40,1700,2000
2021-04-30 12:47:45,1500,1800
2021-04-30 12:47:50,1400,1700
2021-04-30 12:47:55,1400,1800
2021-04-30 12:48:00,1500,1900
2021-04-30 12:48:05,1200,1700
2021-04-30 12:48:10,1100,1400
2021-04-30 12:48:15,1200,1500
2021-04-30 12:48:20,1300,1700
2021-04-30 12:48:25,1400,1800
2021-04-30 12:48:30,1600,2000
2021-04-30 12:48:35,1500,1900
2021-04-30 12:48:40,1300,1800
2021-04-30 12:48:45,1200,1700
2021-04-30 12:48:50,1300,1900
2021-04-30 12:48:55,1400,1900
2021-04-30 12:49:00,1400,1900
2021-04-30 12:49:05,1600,2000
2021-04-30 12:49:10,1400,1900
2021-04-30 12:49:15,1100,1500
2021-04-30 12:49:20,1200,1600
2021-04-30 12:49:25,1400,1800
2021-04-30 12:49:30,1600,2100
2021-04-30 12:49:35,1500,1900
2021-04-30 12:49:40,1400,1800
2021-04-30 12:49:45,1300,1700
2021-04-30 12:49:50,1200,1600
2021-04-30 12:49:55,1200,1500
2021-04-30 12:50:00,1100,1500
2021-04-30 12:50:05,1200,1600
2021-04-30 12:50:10,1300,1700
2021-04-30 12:50:15,1200,1600
2021-04-30 12:50:20,1200,1600
2021-04-30 12:50:25,1300,1800
2021-04-30 12:50:30,1600,2000
2021-04-30 12:50:35,1600,2100
2021-04-30 12:50:40,1500,2100
2021-04-30 12:50:45,1100,1600
2021-04-30 12:50:50,1000,1500
2021-04-30 12:50:55,1100,1400
2021-04-30 12:51:00,1100,1400
2021-04-30 12:51:05,1000,1500
2021-04-30 12:51:10,1200,5900
2021-04-30 12:51:15,5000,5900
2021-04-30 12:51:20,990,5000
2021-04-30 12:51:25,540,5000
2021-04-30 12:51:30,480,590
2021-04-30 12:51:35,110,520
2021-04-30 12:51:40,36,190
2021-04-30 12:51:45,11,90
2021-04-30 12:51:50,18,160
2021-04-30 12:51:55,97,210
2021-04-30 12:52:00,170,270
2021-04-30 12:52:05,170,300
2021-04-30 12:52:10,94,290
2021-04-30 12:52:15,36,130
2021-04-30 12:52:20,14,110
2021-04-30 12:52:25,11,85
2021-04-30 12:52:30,42,570
2021-04-30 12:52:35,310,670
2021-04-30 12:52:40,240,540
2021-04-30 12:52:45,160,310
2021-04-30 12:52:50,210,660
2021-04-30 12:52:55,350,680
2021-04-30 12:53:00,340,660
2021-04-30 12:53:05,320,650
2021-04-30 12:53:10,290,670
2021-04-30 12:53:15,10,640
2021-04-30 12:53:20,7,250
2021-04-30 12:53:25,6,18
2021-04-30 12:53:30,6,17
2021-04-30 12:53:35,7,240
2021-04-30 12:53:40,7,290
2021-04-30 12:53:45,7,250
2021-04-30 12:53:50,7,440
2021-04-30 12:53:55,7,200
2021-04-30 12:54:00,7,350
2021-04-30 12:54:05,7,340
2021-04-30 12:54:10,6,13
2021-04-30 12:54:15,7,340
2021-04-30 12:54:20,6,340
2021-04-30 12:54:25,6,14
2021-04-30 12:54:30,7,290
2021-04-30 12:54:35,7,260
2021-04-30 12:54:40,6,20
2021-04-30 12:54:45,6,18
2021-04-30 12:54:50,6,16
2021-04-30 12:54:55,6,16
2021-04-30 12:55:00,7,200
2021-04-30 12:55:05,8,480
2021-04-30 12:55:10,7,390
2021-04-30 12:55:15,7,360
2021-04-30 12:55:20,7,310
2021-04-30 12:55:25,6,16
2021-04-30 12:55:30,7,220
2021-04-30 12:55:35,7,220
2021-04-30 12:55:40,7,300
2021-04-30 12:55:45,7,280
2021-04-30 12:55:50,6,240
2021-04-30 12:55:55,8,600
2021-04-30 12:56:00,7,410
2021-04-30 12:56:05,7,26
2021-04-30 12:56:10,7,27
2021-04-30 12:56:15,6,21
2021-04-30 12:56:20,6,18
2021-04-30 12:56:25,6,21
2021-04-30 12:56:30,6,19
2021-04-30 12:56:35,7,350
2021-04-30 12:56:40,7,370
2021-04-30 12:56:45,6,21
2021-04-30 12:56:50,7,280
2021-04-30 12:56:55,8,600
2021-04-30 12:57:00,8,580
2021-04-30 12:57:05,7,330
2021-04-30 12:57:10,6,15
2021-04-30 12:57:15,6,15
2021-04-30 12:57:20,7,310
2021-04-30 12:57:25,7,320
2021-04-30 12:57:30,7,330
2021-04-30 12:57:35,7,300
2021-04-30 12:57:40,6,22
2021-04-30 12:57:45,7,24
2021-04-30 12:57:50,7,24
2021-04-30 12:57:55,7,440
2021-04-30 12:58:00,7,410
2021-04-30 12:58:05,6,16
2021-04-30 12:58:10,6,16
2021-04-30 12:58:15,6,17
2021-04-30 12:58:20,7,340
2021-04-30 12:58:25,7,380
2021-04-30 12:58:30,7,390
2021-04-30 12:58:35,7,380
2021-04-30 12:58:40,7,24
2021-04-30 12:58:45,8,490
2021-04-30 12:58:50,7,420
2021-04-30 12:58:55,6,18
2021-04-30 12:59:00,7,330
2021-04-30 12:59:05,7,320
2021-04-30 12:59:10,8,570
2021-04-30 12:59:15,9,560
2021-04-30 12:59:20,7,31
2021-04-30 12:59:25,7,27
2021-04-30 12:59:30,6,20
2021-04-30 12:59:35,6,18
2021-04-30 12:59:40,6,18
2021-04-30 12:59:45,7,470
2021-04-30 12:59:50,7,450
2021-04-30 12:59:55,8,510
2021-04-30 13:00:00,7,500
2021-04-30 13:00:05,6,21
2021-04-30 13:00:10,8,480
2021-04-30 13:00:15,10,720
2021-04-30 13:00:20,9,700
2021-04-30 13:00:25,7,520
2021-04-30 13:00:30,8,620
2021-04-30 13:00:35,7,600
2021-04-30 13:00:40,7,500
2021-04-30 13:00:45,9,490
2021-04-30 13:00:50,7,34
2021-04-30 13:00:55,7,33
2021-04-30 13:01:00,7,28
2021-04-30 13:01:05,7,420
2021-04-30 13:01:10,11,680
2021-04-30 13:01:15,21,730
2021-04-30 13:01:20,9,590
2021-04-30 13:01:25,7,23
2021-04-30 13:01:30,8,530
2021-04-30 13:01:35,7,520
2021-04-30 13:01:40,8,590
2021-04-30 13:01:45,24,720
2021-04-30 13:01:50,9,430
2021-04-30 13:01:55,9,560
2021-04-30 13:02:00,8,550
2021-04-30 13:02:05,9,570
2021-04-30 13:02:10,20,740
2021-04-30 13:02:15,7,410
2021-04-30 13:02:20,8,470
2021-04-30 13:02:25,30,750
2021-04-30 13:02:30,9,590
2021-04-30 13:02:35,10,570
2021-04-30 13:02:40,10,590
2021-04-30 13:02:45,10,470
2021-04-30 13:02:50,9,460
2021-04-30 13:02:55,6,18
2021-04-30 13:03:00,8,570
2021-04-30 13:03:05,28,760
2021-04-30 13:03:10,8,570
2021-04-30 13:03:15,8,530
2021-04-30 13:03:20,19,740
2021-04-30 13:03:25,77,740
2021-04-30 13:03:30,50,750
2021-04-30 13:03:35,79,780
2021-04-30 13:03:40,12,640
2021-04-30 13:03:45,9,650
2021-04-30 13:03:50,9,630
2021-04-30 13:03:55,9,510
2021-04-30 13:04:00,9,500
2021-04-30 13:04:05,7,25
2021-04-30 13:04:10,10,460
2021-04-30 13:04:15,160,770
2021-04-30 13:04:20,180,770
2021-04-30 13:04:25,12,500
2021-04-30 13:04:30,9,610
2021-04-30 13:04:35,180,820
2021-04-30 13:04:40,140,870
2021-04-30 13:04:45,14,660
2021-04-30 13:04:50,8,35
2021-04-30 13:04:55,10,720
2021-04-30 13:05:00,12,700
2021-04-30 13:05:05,8,39
2021-04-30 13:05:10,8,40
2021-04-30 13:05:15,13,680
2021-04-30 13:05:20,150,860
2021-04-30 13:05:25,10,700
2021-04-30 13:05:30,11,600
2021-04-30 13:05:35,11,580
2021-04-30 13:05:40,8,1900
2021-04-30 13:05:45,380,1900
2021-04-30 13:05:50,200,1800
2021-04-30 13:05:55,530,1800
2021-04-30 13:06:00,17,570
2021-04-30 13:06:05,20,590
2021-04-30 13:06:10,21,740
2021-04-30 13:06:15,9,48
2021-04-30 13:06:20,19,720
2021-04-30 13:06:25,19,770
2021-04-30 13:06:30,18,680
2021-04-30 13:06:35,280,850
2021-04-30 13:06:40,230,1900
2021-04-30 13:06:45,280,1800
2021-04-30 13:06:50,120,700
2021-04-30 13:06:55,20,660
2021-04-30 13:07:00,13,670
2021-04-30 13:07:05,300,860
2021-04-30 13:07:10,37,760
2021-04-30 13:07:15,14,54
2021-04-30 13:07:20,11,57
2021-04-30 13:07:25,16,670
2021-04-30 13:07:30,26,640
2021-04-30 13:07:35,22,2000
2021-04-30 13:07:40,640,2000
2021-04-30 13:07:45,410,790
2021-04-30 13:07:50,580,2000
2021-04-30 13:07:55,380,2000
2021-04-30 13:08:00,21,440
2021-04-30 13:08:05,10,53
2021-04-30 13:08:10,10,2000
2021-04-30 13:08:15,11,2200
2021-04-30 13:08:20,9,61
2021-04-30 13:08:25,8,40
2021-04-30 13:08:30,14,2000
2021-04-30 13:08:35,540,2000
2021-04-30 13:08:40,290,1000
2021-04-30 13:08:45,170,440
2021-04-30 13:08:50,240,780
2021-04-30 13:08:55,220,830
2021-04-30 13:09:00,200,810
2021-04-30 13:09:05,250,790
2021-04-30 13:09:10,36,370
2021-04-30 13:09:15,26,1500
2021-04-30 13:09:20,420,1500
2021-04-30 13:09:25,30,730
2021-04-30 13:09:30,28,910
2021-04-30 13:09:35,290,890
2021-04-30 13:09:40,230,430
2021-04-30 13:09:45,86,360
2021-04-30 13:09:50,15,89
2021-04-30 13:09:55,28,330
2021-04-30 13:10:00,51,330
2021-04-30 13:10:05,18,380
2021-04-30 13:10:10,300,5100
2021-04-30 13:10:15,5000,5100
2021-04-30 13:10:20,5000,5000
2021-04-30 13:10:25,3500,5000
2021-04-30 13:10:30,240,5000
2021-04-30 13:10:35,220,780
2021-04-30 13:10:40,34,640
2021-04-30 13:10:45,26,570
2021-04-30 13:10:50,60,560
2021-04-30 13:10:55,36,650
2021-04-30 13:11:00,220,830
2021-04-30 13:11:05,18,630
2021-04-30 13:11:10,18,600
2021-04-30 13:11:15,73,600
2021-04-30 13:11:20,27,530
2021-04-30 13:11:25,370,830
2021-04-30 13:11:30,430,870
2021-04-30 13:11:35,330,830
2021-04-30 13:11:40,340,860
2021-04-30 13:11:45,29,660
2021-04-30 13:11:50,34,650
2021-04-30 13:11:55,370,890
2021-04-30 13:12:00,420,900
2021-04-30 13:12:05,21,680
2021-04-30 13:12:10,10,110
2021-04-30 13:12:15,28,700
2021-04-30 13:12:20,330,840
2021-04-30 13:12:25,300,840
2021-04-30 13:12:30,36,740
2021-04-30 13:12:35,10,42
2021-04-30 13:12:40,15,720
2021-04-30 13:12:45,100,700
2021-04-30 13:12:50,13,85
2021-04-30 13:12:55,23,820
2021-04-30 13:13:00,320,870
2021-04-30 13:13:05,310,880
2021-04-30 13:13:10,29,900
2021-04-30 13:13:15,42,650
2021-04-30 13:13:20,51,380
2021-04-30 13:13:25,29,88
2021-04-30 13:13:30,27,83
2021-04-30 13:13:35,20,82
2021-04-30 13:13:40,22,1900
2021-04-30 13:13:45,600,1900
2021-04-30 13:13:50,50,710
2021-04-30 13:13:55,23,77
2021-04-30 13:14:00,41,740
2021-04-30 13:14:05,390,910
2021-04-30 13:14:10,360,910
2021-04-30 13:14:15,300,1800
2021-04-30 13:14:20,12,1600
2021-04-30 13:14:25,10,650
2021-04-30 13:14:30,10,640
2021-04-30 13:14:35,16,1700
2021-04-30 13:14:40,20,1700
2021-04-30 13:14:45,10,510
2021-04-30 13:14:50,10,500
2021-04-30 13:14:55,11,630
2021-04-30 13:15:00,10,610
2021-04-30 13:15:05,15,1800
2021-04-30 13:15:10,22,1800
2021-04-30 13:15:15,13,560
2021-04-30 13:15:20,12,520
2021-04-30 13:15:25,15,1700
2021-04-30 13:15:30,18,1600
2021-04-30 13:15:35,10,41
2021-04-30 13:15:40,12,1700
2021-04-30 13:15:45,19,1700
2021-04-30 13:15:50,15,56
2021-04-30 13:15:55,14,57
2021-04-30 13:16:00,9,39
2021-04-30 13:16:05,10,130
2021-04-30 13:16:10,13,630
2021-04-30 13:16:15,13,610
2021-04-30 13:16:20,15,1800
2021-04-30 13:16:25,17,1800
2021-04-30 13:16:30,15,1800
2021-04-30 13:16:35,15,1700
2021-04-30 13:16:40,15,670
2021-04-30 13:16:45,17,640
2021-04-30 13:16:50,9,38
2021-04-30 13:16:55,9,30
2021-04-30 13:17:00,9,30
2021-04-30 13:17:05,8,34
2021-04-30 13:17:10,9,56
2021-04-30 13:17:15,9,41
2021-04-30 13:17:20,10,110
2021-04-30 13:17:25,9,120
2021-04-30 13:17:30,10,180
2021-04-30 13:17:35,12,360
2021-04-30 13:17:40,12,390
2021-04-30 13:17:45,11,380
2021-04-30 13:17:50,11,320
2021-04-30 13:17:55,10,160
2021-04-30 13:18:00,10,700
2021-04-30 13:18:05,13,650
2021-04-30 13:18:10,11,410
2021-04-30 13:18:15,10,380
2021-04-30 13:18:20,10,370
2021-04-30 13:18:25,10,170
2021-04-30 13:18:30,9,37
2021-04-30 13:18:35,9,35
2021-04-30 13:18:40,9,36
2021-04-30 13:18:45,10,180
2021-04-30 13:18:50,10,380
2021-04-30 13:18:55,13,490
2021-04-30 13:19:00,17,390
2021-04-30 13:19:05,11,210
2021-04-30 13:19:10,10,390
2021-04-30 13:19:15,11,420
2021-04-30 13:19:20,11,410
2021-04-30 13:19:25,11,380
2021-04-30 13:19:30,12,380
2021-04-30 13:19:35,18,380
2021-04-30 13:19:40,21,170
2021-04-30 13:19:45,20,63
2021-04-30 13:19:50,18,64
2021-04-30 13:19:55,16,180
2021-04-30 13:20:00,10,180
2021-04-30 13:20:05,10,34
2021-04-30 13:20:10,10,220
2021-04-30 13:20:15,13,420
2021-04-30 13:20:20,12,430
2021-04-30 13:20:25,13,480
2021-04-30 13:20:30,14,230
2021-04-30 13:20:35,12,360
2021-04-30 13:20:40,12,500
2021-04-30 13:20:45,11,480
2021-04-30 13:20:50,10,260
2021-04-30 13:20:55,10,220
2021-04-30 13:21:00,10,220
2021-04-30 13:21:05,10,28
2021-04-30 13:21:10,9,25
2021-04-30 13:21:15,9,250
2021-04-30 13:21:20,10,230
2021-04-30 13:21:25,10,28
2021-04-30 13:21:30,10,30
2021-04-30 13:21:35,11,250
2021-04-30 13:21:40,14,480
2021-04-30 13:21:45,13,240
2021-04-30 13:21:50,10,190
2021-04-30 13:21:55,12,500
2021-04-30 13:22:00,12,500
2021-04-30 13:22:05,16,640
2021-04-30 13:22:10,16,820
2021-04-30 13:22:15,2,970
2021-04-30 13:22:20,2,1000
2021-04-30 13:22:25,2,1000
2021-04-30 13:22:30,2,970
2021-04-30 13:22:35,2,22
2021-04-30 13:22:40,2,46
2021-04-30 13:22:45,9,45
2021-04-30 13:22:50,10,43
2021-04-30 13:22:55,11,41
2021-04-30 13:23:00,10,34
2021-04-30 13:23:05,10,29
2021-04-30 13:23:10,9,180
2021-04-30 13:23:15,9,150
2021-04-30 13:23:20,11,1300
2021-04-30 13:23:25,12,1400
2021-04-30 13:23:30,11,46
2021-04-30 13:23:35,11,38
2021-04-30 13:23:40,10,32
2021-04-30 13:23:45,10,33
2021-04-30 13:23:50,10,32
2021-04-30 13:23:55,10,30
2021-04-30 13:24:00,9,26
2021-04-30 13:24:05,9,28
2021-04-30 13:24:10,9,28
2021-04-30 13:24:15,9,25
2021-04-30 13:24:20,10,200
2021-04-30 13:24:25,10,220
2021-04-30 13:24:30,10,170
2021-04-30 13:24:35,9,160
2021-04-30 13:24:40,9,26
2021-04-30 13:24:45,9,27
2021-04-30 13:24:50,11,1300
2021-04-30 13:24:55,12,1300
2021-04-30 13:25:00,11,40
2021-04-30 13:25:05,11,36
2021-04-30 13:25:10,11,38
2021-04-30 13:25:15,11,40
2021-04-30 13:25:20,11,1200
2021-04-30 13:25:25,10,1300
2021-04-30 13:25:30,10,220
2021-04-30 13:25:35,10,200
2021-04-30 13:25:40,9,26
2021-04-30 13:25:45,9,25
2021-04-30 13:25:50,9,25
2021-04-30 13:25:55,9,23
2021-04-30 13:26:00,11,1400
2021-04-30 13:26:05,11,1400
2021-04-30 13:26:10,11,630
2021-04-30 13:26:15,10,240
2021-04-30 13:26:20,9,24
2021-04-30 13:26:25,10,25
2021-04-30 13:26:30,10,260
2021-04-30 13:26:35,10,220
2021-04-30 13:26:40,9,240
2021-04-30 13:26:45,9,240
2021-04-30 13:26:50,9,27
2021-04-30 13:26:55,10,29
2021-04-30 13:27:00,9,25
2021-04-30 13:27:05,9,25
2021-04-30 13:27:10,10,25
2021-04-30 13:27:15,9,26
2021-04-30 13:27:20,9,300
2021-04-30 13:27:25,9,330
2021-04-30 13:27:30,10,250
2021-04-30 13:27:35,10,230
2021-04-30 13:27:40,9,26
2021-04-30 13:27:45,11,1300
2021-04-30 13:27:50,9,27
2021-04-30 13:27:55,9,30
2021-04-30 13:28:00,11,1400
2021-04-30 13:28:05,14,1400
2021-04-30 13:28:10,14,1200
2021-04-30 13:28:15,5000,5000
2021-04-30 13:28:20,5000,5000
2021-04-30 13:28:25,5000,5000
2021-04-30 13:28:30,5000,5000
2021-04-30 13:28:35,5000,5000
2021-04-30 13:28:40,1400,5000
2021-04-30 13:28:45,3,5000
2021-04-30 13:28:50,2,1000
2021-04-30 13:28:55,2,1000
2021-04-30 13:29:00,2,1000
2021-04-30 13:29:05,2,910
2021-04-30 13:29:10,2,21
2021-04-30 13:29:15,8,22
2021-04-30 13:29:20,10,1700
2021-04-30 13:29:25,11,1700
2021-04-30 13:29:30,9,24
2021-04-30 13:29:35,9,24
2021-04-30 13:29:40,9,22
2021-04-30 13:29:45,10,590
2021-04-30 13:29:50,10,560
2021-04-30 13:29:55,10,630
2021-04-30 13:30:00,9,21
2021-04-30 13:30:05,9,25
2021-04-30 13:30:10,9,140
2021-04-30 13:30:15,10,130
2021-04-30 13:30:20,9,150
2021-04-30 13:30:25,9,180
2021-04-30 13:30:30,9,200
2021-04-30 13:30:35,9,170
2021-04-30 13:30:40,9,33
2021-04-30 13:30:45,11,820
2021-04-30 13:30:50,9,24
2021-04-30 13:30:55,9,24
2021-04-30 13:31:00,10,200
2021-04-30 13:31:05,10,180
2021-04-30 13:31:10,9,23
2021-04-30 13:31:15,10,1200
2021-04-30 13:31:20,9,170
2021-04-30 13:31:25,9,190
2021-04-30 13:31:30,10,1200
2021-04-30 13:31:35,10,1200
2021-04-30 13:31:40,9,89
