"Time","requests","fail"
2021-06-29 16:17:10,0,0
2021-06-29 16:17:15,0.750,0
2021-06-29 16:17:20,1.63,0
2021-06-29 16:17:25,3.50,0
2021-06-29 16:17:30,3.70,0
2021-06-29 16:17:35,5.30,0
2021-06-29 16:17:40,7.30,0
2021-06-29 16:17:45,9.30,0
2021-06-29 16:17:50,8.50,0
2021-06-29 16:17:55,8.30,0
2021-06-29 16:18:00,9.90,0
2021-06-29 16:18:05,10.1,0
2021-06-29 16:18:10,11.8,0
2021-06-29 16:18:15,12.1,0
2021-06-29 16:18:20,13.2,0
2021-06-29 16:18:25,14.4,0
2021-06-29 16:18:30,16.5,0
2021-06-29 16:18:35,16.9,0
2021-06-29 16:18:40,17.5,0
2021-06-29 16:18:45,19.2,0
2021-06-29 16:18:50,19.1,0
2021-06-29 16:18:55,22.1,0
2021-06-29 16:19:00,24.4,0
2021-06-29 16:19:05,23.9,0
2021-06-29 16:19:10,23.4,0
2021-06-29 16:19:15,27.1,0
2021-06-29 16:19:20,29.1,0
2021-06-29 16:19:25,27.8,0
2021-06-29 16:19:30,29.5,0
2021-06-29 16:19:35,30.6,0
2021-06-29 16:19:40,34.8,0
2021-06-29 16:19:45,36.1,0
2021-06-29 16:19:50,35.6,0
2021-06-29 16:19:55,34.9,0
2021-06-29 16:20:00,35.4,0
2021-06-29 16:20:05,40.1,0
2021-06-29 16:20:10,41.4,0
2021-06-29 16:20:15,41,0
2021-06-29 16:20:20,41.8,0
2021-06-29 16:20:25,41.8,0
2021-06-29 16:20:30,42.7,0
2021-06-29 16:20:35,44.4,0
2021-06-29 16:20:40,44.9,0
2021-06-29 16:20:45,45.3,0
2021-06-29 16:20:50,45.8,0
2021-06-29 16:20:55,47.6,0
2021-06-29 16:21:00,52.2,0
2021-06-29 16:21:05,51.6,0
2021-06-29 16:21:10,51.1,0
2021-06-29 16:21:15,54.3,0
2021-06-29 16:21:20,56.2,0
2021-06-29 16:21:25,56,0
2021-06-29 16:21:30,55.3,0
2021-06-29 16:21:35,54.5,0
2021-06-29 16:21:40,55.8,0
2021-06-29 16:21:45,59.3,0
2021-06-29 16:21:50,63.4,0
2021-06-29 16:21:55,60.4,0
2021-06-29 16:22:00,63.2,0
2021-06-29 16:22:05,64,0
2021-06-29 16:22:10,64.5,0
