"Time","P95"
2021-06-29 17:33:15,15
2021-06-29 17:33:20,18
2021-06-29 17:33:25,100
2021-06-29 17:33:30,100
2021-06-29 17:33:35,17
2021-06-29 17:33:40,17
2021-06-29 17:33:45,16
2021-06-29 17:33:50,17
2021-06-29 17:33:55,15
2021-06-29 17:34:00,14
2021-06-29 17:34:05,14
2021-06-29 17:34:10,15
2021-06-29 17:34:15,15
2021-06-29 17:34:20,15
2021-06-29 17:34:25,16
2021-06-29 17:34:30,16
2021-06-29 17:34:35,16
2021-06-29 17:34:40,21
2021-06-29 17:34:45,29
2021-06-29 17:34:50,19
2021-06-29 17:34:55,17
2021-06-29 17:35:00,16
2021-06-29 17:35:05,19
2021-06-29 17:35:10,21
2021-06-29 17:35:15,19
2021-06-29 17:35:20,76
2021-06-29 17:35:25,84
2021-06-29 17:35:30,100
2021-06-29 17:35:35,100
2021-06-29 17:35:40,18
2021-06-29 17:35:45,16
2021-06-29 17:35:50,18
2021-06-29 17:35:55,17
2021-06-29 17:36:00,16
2021-06-29 17:36:05,20
2021-06-29 17:36:10,20
2021-06-29 17:36:15,16
2021-06-29 17:36:20,18
2021-06-29 17:36:25,17
2021-06-29 17:36:30,18
2021-06-29 17:36:35,17
2021-06-29 17:36:40,17
2021-06-29 17:36:45,17
2021-06-29 17:36:50,16
2021-06-29 17:36:55,15
2021-06-29 17:37:00,15
2021-06-29 17:37:05,17
2021-06-29 17:37:10,44
2021-06-29 17:37:15,54
2021-06-29 17:37:20,32
2021-06-29 17:37:25,32
2021-06-29 17:37:30,0
2021-06-29 17:37:35,0

