"Time","P95"
2021-06-29 14:52:35,10
2021-06-29 14:52:40,9
2021-06-29 14:52:45,11
2021-06-29 14:52:50,13
2021-06-29 14:52:55,15
2021-06-29 14:53:00,15
2021-06-29 14:53:05,12
2021-06-29 14:53:10,12
2021-06-29 14:53:15,14
2021-06-29 14:53:20,11
2021-06-29 14:53:25,9
2021-06-29 14:53:30,9
2021-06-29 14:53:35,12
2021-06-29 14:53:40,10
2021-06-29 14:53:45,10
2021-06-29 14:53:50,11
2021-06-29 14:53:55,11
2021-06-29 14:54:00,15
2021-06-29 14:54:05,15
2021-06-29 14:54:10,10
2021-06-29 14:54:15,13
2021-06-29 14:54:20,14
2021-06-29 14:54:25,14
2021-06-29 14:54:30,14
2021-06-29 14:54:35,10
2021-06-29 14:54:40,10
2021-06-29 14:54:45,10
2021-06-29 14:54:50,13
2021-06-29 14:54:55,12
2021-06-29 14:55:00,12
2021-06-29 14:55:05,11
2021-06-29 14:55:10,9
2021-06-29 14:55:15,10
2021-06-29 14:55:20,11
2021-06-29 14:55:25,12
2021-06-29 14:55:30,13
2021-06-29 14:55:35,10
2021-06-29 14:55:40,10
2021-06-29 14:55:45,14
2021-06-29 14:55:50,14
2021-06-29 14:55:55,14
2021-06-29 14:56:00,13
2021-06-29 14:56:05,14
2021-06-29 14:56:10,15
2021-06-29 14:56:15,22
2021-06-29 14:56:20,500
2021-06-29 14:56:25,500
2021-06-29 14:56:30,320
2021-06-29 14:56:35,110
2021-06-29 14:56:40,120
2021-06-29 14:56:45,86
2021-06-29 14:56:50,46
2021-06-29 14:56:55,31
2021-06-29 14:57:00,36
2021-06-29 14:57:05,69
2021-06-29 14:57:10,57
2021-06-29 14:57:15,47
2021-06-29 14:57:20,35
2021-06-29 14:57:25,49
2021-06-29 14:57:30,50
2021-06-29 14:57:35,46
2021-06-29 14:57:40,48
2021-06-29 14:57:45,77
2021-06-29 14:57:50,77
2021-06-29 14:57:55,170
2021-06-29 14:58:00,180
2021-06-29 14:58:05,74
2021-06-29 14:58:10,140
2021-06-29 14:58:15,180
2021-06-29 14:58:20,82
2021-06-29 14:58:25,91
2021-06-29 14:58:30,96
2021-06-29 14:58:35,120
2021-06-29 14:58:40,110
2021-06-29 14:58:45,94
2021-06-29 14:58:50,85
2021-06-29 14:58:55,93
2021-06-29 14:59:00,180
2021-06-29 14:59:05,180
2021-06-29 14:59:10,100
2021-06-29 14:59:15,270
2021-06-29 14:59:20,280
2021-06-29 14:59:25,190
2021-06-29 14:59:30,200
2021-06-29 14:59:35,270
2021-06-29 14:59:40,280
2021-06-29 14:59:45,290
2021-06-29 14:59:50,500
2021-06-29 14:59:55,680
2021-06-29 15:00:00,650
2021-06-29 15:00:05,320
2021-06-29 15:00:10,200
2021-06-29 15:00:15,310
2021-06-29 15:00:20,540
2021-06-29 15:00:25,530
2021-06-29 15:00:30,410
2021-06-29 15:00:35,540
2021-06-29 15:00:40,560
2021-06-29 15:00:45,530
2021-06-29 15:00:50,500
2021-06-29 15:00:55,790
2021-06-29 15:01:00,890
2021-06-29 15:01:05,1000
2021-06-29 15:01:10,990
2021-06-29 15:01:15,810
2021-06-29 15:01:20,850
2021-06-29 15:01:25,910
2021-06-29 15:01:30,940
2021-06-29 15:01:35,1100
2021-06-29 15:01:40,1100
2021-06-29 15:01:45,1200
2021-06-29 15:01:50,1200
2021-06-29 15:01:55,1200
2021-06-29 15:02:00,1100
2021-06-29 15:02:05,1100
2021-06-29 15:02:10,1300
2021-06-29 15:02:15,1500
2021-06-29 15:02:20,1500
2021-06-29 15:02:25,1400
2021-06-29 15:02:30,1400
2021-06-29 15:02:35,1400
2021-06-29 15:02:40,1400
2021-06-29 15:02:45,1400
2021-06-29 15:02:50,1200
2021-06-29 15:02:55,1400
2021-06-29 15:03:00,1400
2021-06-29 15:03:05,1600
2021-06-29 15:03:10,1800
2021-06-29 15:03:15,1900
2021-06-29 15:03:20,1800
2021-06-29 15:03:25,1800
2021-06-29 15:03:30,1500
2021-06-29 15:03:35,1500
2021-06-29 15:03:40,1700
2021-06-29 15:03:45,1700
2021-06-29 15:03:50,1800
2021-06-29 15:03:55,1800
2021-06-29 15:04:00,200
2021-06-29 15:04:05,120
2021-06-29 15:04:10,68
2021-06-29 15:04:15,42
2021-06-29 15:04:20,41
2021-06-29 15:04:25,50
2021-06-29 15:04:30,41
2021-06-29 15:04:35,37
2021-06-29 15:04:40,34
2021-06-29 15:04:45,26
2021-06-29 15:04:50,45
2021-06-29 15:04:55,45
2021-06-29 15:05:00,23
2021-06-29 15:05:05,31
2021-06-29 15:05:10,25
2021-06-29 15:05:15,37
2021-06-29 15:05:20,57
2021-06-29 15:05:25,67
2021-06-29 15:05:30,41
2021-06-29 15:05:35,24
2021-06-29 15:05:40,25
2021-06-29 15:05:45,43
2021-06-29 15:05:50,40
2021-06-29 15:05:55,21
2021-06-29 15:06:00,25
2021-06-29 15:06:05,47
2021-06-29 15:06:10,93
2021-06-29 15:06:15,90
2021-06-29 15:06:20,35
2021-06-29 15:06:25,19
2021-06-29 15:06:30,19
2021-06-29 15:06:35,19
2021-06-29 15:06:40,31
2021-06-29 15:06:45,35
2021-06-29 15:06:50,27
2021-06-29 15:06:55,25
2021-06-29 15:07:00,18
2021-06-29 15:07:05,32
2021-06-29 15:07:10,42
2021-06-29 15:07:15,35
2021-06-29 15:07:20,35
2021-06-29 15:07:25,34
2021-06-29 15:07:30,36
2021-06-29 15:07:35,40
2021-06-29 15:07:40,31
2021-06-29 15:07:45,33
2021-06-29 15:07:50,27
2021-06-29 15:07:55,24
2021-06-29 15:08:00,36
2021-06-29 15:08:05,34
2021-06-29 15:08:10,34
2021-06-29 15:08:15,25
2021-06-29 15:08:20,26
2021-06-29 15:08:25,55
2021-06-29 15:08:30,68
2021-06-29 15:08:35,31
2021-06-29 15:08:40,31
2021-06-29 15:08:45,32
2021-06-29 15:08:50,41
2021-06-29 15:08:55,41
2021-06-29 15:09:00,28
2021-06-29 15:09:05,52
2021-06-29 15:09:10,47
2021-06-29 15:09:15,22
2021-06-29 15:09:20,58
2021-06-29 15:09:25,96
2021-06-29 15:09:30,24
2021-06-29 15:09:35,27
2021-06-29 15:09:40,29
2021-06-29 15:09:45,30
2021-06-29 15:09:50,44
2021-06-29 15:09:55,37
2021-06-29 15:10:00,20
2021-06-29 15:10:05,24
2021-06-29 15:10:10,35
2021-06-29 15:10:15,60
2021-06-29 15:10:20,40
2021-06-29 15:10:25,33
2021-06-29 15:10:30,36
2021-06-29 15:10:35,29
2021-06-29 15:10:40,26
2021-06-29 15:10:45,44
2021-06-29 15:10:50,44
2021-06-29 15:10:55,31
2021-06-29 15:11:00,28
2021-06-29 15:11:05,28
2021-06-29 15:11:10,41
2021-06-29 15:11:15,46
2021-06-29 15:11:20,24
2021-06-29 15:11:25,18
2021-06-29 15:11:30,20
2021-06-29 15:11:35,21
2021-06-29 15:11:40,26
2021-06-29 15:11:45,49
2021-06-29 15:11:50,46
2021-06-29 15:11:55,28
2021-06-29 15:12:00,20
2021-06-29 15:12:05,20
2021-06-29 15:12:10,24
2021-06-29 15:12:15,32
2021-06-29 15:12:20,27
2021-06-29 15:12:25,18
2021-06-29 15:12:30,20
2021-06-29 15:12:35,25
2021-06-29 15:12:40,29
2021-06-29 15:12:45,24
2021-06-29 15:12:50,23
2021-06-29 15:12:55,21
2021-06-29 15:13:00,27
2021-06-29 15:13:05,27
2021-06-29 15:13:10,19
2021-06-29 15:13:15,17
2021-06-29 15:13:20,17
2021-06-29 15:13:25,18
2021-06-29 15:13:30,21
2021-06-29 15:13:35,22
2021-06-29 15:13:40,19
2021-06-29 15:13:45,21
2021-06-29 15:13:50,23
2021-06-29 15:13:55,23
2021-06-29 15:14:00,23
2021-06-29 15:14:05,20
2021-06-29 15:14:10,20
2021-06-29 15:14:15,21
2021-06-29 15:14:20,28
2021-06-29 15:14:25,31
2021-06-29 15:14:30,30
2021-06-29 15:14:35,23
2021-06-29 15:14:40,24
2021-06-29 15:14:45,39
2021-06-29 15:14:50,45
2021-06-29 15:14:55,24
2021-06-29 15:15:00,18
2021-06-29 15:15:05,26
2021-06-29 15:15:10,55
2021-06-29 15:15:15,50
2021-06-29 15:15:20,27
2021-06-29 15:15:25,32
2021-06-29 15:15:30,47
2021-06-29 15:15:35,54
2021-06-29 15:15:40,58
2021-06-29 15:15:45,50
2021-06-29 15:15:50,33
2021-06-29 15:15:55,28
2021-06-29 15:16:00,33
2021-06-29 15:16:05,31
2021-06-29 15:16:10,23
2021-06-29 15:16:15,31
2021-06-29 15:16:20,43
2021-06-29 15:16:25,55
2021-06-29 15:16:30,43
2021-06-29 15:16:35,42
2021-06-29 15:16:40,47
2021-06-29 15:16:45,41
2021-06-29 15:16:50,30
2021-06-29 15:16:55,31
2021-06-29 15:17:00,39
2021-06-29 15:17:05,76
2021-06-29 15:17:10,61
2021-06-29 15:17:15,45
2021-06-29 15:17:20,49
2021-06-29 15:17:25,44
2021-06-29 15:17:30,29
2021-06-29 15:17:35,44
2021-06-29 15:17:40,49
2021-06-29 15:17:45,41
2021-06-29 15:17:50,49
2021-06-29 15:17:55,69
2021-06-29 15:18:00,62
2021-06-29 15:18:05,40
2021-06-29 15:18:10,23
2021-06-29 15:18:15,30
2021-06-29 15:18:20,90
2021-06-29 15:18:25,91
2021-06-29 15:18:30,60
2021-06-29 15:18:35,93
2021-06-29 15:18:40,94
2021-06-29 15:18:45,88
2021-06-29 15:18:50,81
2021-06-29 15:18:55,97
2021-06-29 15:19:00,93
2021-06-29 15:19:05,86
2021-06-29 15:19:10,71
2021-06-29 15:19:15,64
2021-06-29 15:19:20,61
2021-06-29 15:19:25,91
2021-06-29 15:19:30,160
2021-06-29 15:19:35,160
2021-06-29 15:19:40,100
2021-06-29 15:19:45,130
2021-06-29 15:19:50,250
2021-06-29 15:19:55,250
2021-06-29 15:20:00,180
2021-06-29 15:20:05,160
2021-06-29 15:20:10,160
2021-06-29 15:20:15,180
2021-06-29 15:20:20,190
2021-06-29 15:20:25,180
2021-06-29 15:20:30,180
2021-06-29 15:20:35,130
2021-06-29 15:20:40,140
2021-06-29 15:20:45,210
2021-06-29 15:20:50,210
2021-06-29 15:20:55,190
2021-06-29 15:21:00,170
2021-06-29 15:21:05,190
2021-06-29 15:21:10,300
2021-06-29 15:21:15,330
2021-06-29 15:21:20,310
2021-06-29 15:21:25,400
2021-06-29 15:21:30,780
2021-06-29 15:21:35,780
2021-06-29 15:21:40,100
2021-06-29 15:21:45,100
2021-06-29 15:21:50,28
2021-06-29 15:21:55,40
2021-06-29 15:22:00,100
2021-06-29 15:22:05,100
2021-06-29 15:22:10,46
2021-06-29 15:22:15,50
2021-06-29 15:22:20,56
2021-06-29 15:22:25,65
2021-06-29 15:22:30,110
2021-06-29 15:22:35,110
2021-06-29 15:22:40,110
2021-06-29 15:22:45,110
2021-06-29 15:22:50,110
2021-06-29 15:22:55,110
2021-06-29 15:23:00,120
2021-06-29 15:23:05,110
2021-06-29 15:23:10,110
2021-06-29 15:23:15,110
2021-06-29 15:23:20,110
2021-06-29 15:23:25,110
2021-06-29 15:23:30,110
2021-06-29 15:23:35,110
2021-06-29 15:23:40,110
2021-06-29 15:23:45,110
2021-06-29 15:23:50,60
2021-06-29 15:23:55,110
2021-06-29 15:24:00,110
2021-06-29 15:24:05,67
2021-06-29 15:24:10,59
2021-06-29 15:24:15,100
2021-06-29 15:24:20,60
2021-06-29 15:24:25,71
2021-06-29 15:24:30,69
2021-06-29 15:24:35,50
2021-06-29 15:24:40,52
2021-06-29 15:24:45,110
2021-06-29 15:24:50,110
2021-06-29 15:24:55,120
2021-06-29 15:25:00,120
2021-06-29 15:25:05,120
2021-06-29 15:25:10,120
2021-06-29 15:25:15,120
2021-06-29 15:25:20,120
2021-06-29 15:25:25,120
2021-06-29 15:25:30,110
2021-06-29 15:25:35,120
2021-06-29 15:25:40,110
2021-06-29 15:25:45,110
2021-06-29 15:25:50,110
2021-06-29 15:25:55,110
2021-06-29 15:26:00,110
2021-06-29 15:26:05,110
2021-06-29 15:26:10,110
2021-06-29 15:26:15,49
2021-06-29 15:26:20,62
2021-06-29 15:26:25,110
2021-06-29 15:26:30,110
2021-06-29 15:26:35,24
2021-06-29 15:26:40,28
2021-06-29 15:26:45,33
2021-06-29 15:26:50,24
2021-06-29 15:26:55,110
2021-06-29 15:27:00,120
2021-06-29 15:27:05,120
2021-06-29 15:27:10,120
2021-06-29 15:27:15,120
2021-06-29 15:27:20,120
2021-06-29 15:27:25,120
2021-06-29 15:27:30,120
2021-06-29 15:27:35,120
2021-06-29 15:27:40,120
2021-06-29 15:27:45,120
2021-06-29 15:27:50,120
2021-06-29 15:27:55,120
2021-06-29 15:28:00,120
2021-06-29 15:28:05,120
2021-06-29 15:28:10,120
2021-06-29 15:28:15,120
2021-06-29 15:28:20,120
2021-06-29 15:28:25,120
2021-06-29 15:28:30,120
2021-06-29 15:28:35,120
2021-06-29 15:28:40,120
2021-06-29 15:28:45,110
2021-06-29 15:28:50,120
2021-06-29 15:28:55,120
2021-06-29 15:29:00,120
2021-06-29 15:29:05,120
2021-06-29 15:29:10,110
2021-06-29 15:29:15,110
2021-06-29 15:29:20,110
2021-06-29 15:29:25,110
2021-06-29 15:29:30,110
2021-06-29 15:29:35,110
2021-06-29 15:29:40,110
2021-06-29 15:29:45,110
2021-06-29 15:29:50,110
2021-06-29 15:29:55,110
2021-06-29 15:30:00,110
2021-06-29 15:30:05,110
2021-06-29 15:30:10,100
2021-06-29 15:30:15,100
2021-06-29 15:30:20,110
2021-06-29 15:30:25,110
2021-06-29 15:30:30,110
2021-06-29 15:30:35,53
2021-06-29 15:30:40,40
2021-06-29 15:30:45,110
2021-06-29 15:30:50,42
2021-06-29 15:30:55,41
2021-06-29 15:31:00,44
2021-06-29 15:31:05,37
2021-06-29 15:31:10,28
2021-06-29 15:31:15,110
2021-06-29 15:31:20,120
2021-06-29 15:31:25,120
2021-06-29 15:31:30,130
2021-06-29 15:31:35,200
2021-06-29 15:31:40,190
2021-06-29 15:31:45,110
2021-06-29 15:31:50,110
2021-06-29 15:31:55,110
2021-06-29 15:32:00,110
2021-06-29 15:32:05,110
2021-06-29 15:32:10,110
2021-06-29 15:32:15,110
2021-06-29 15:32:20,100
2021-06-29 15:32:25,100
2021-06-29 15:32:30,100
2021-06-29 15:32:35,28
2021-06-29 15:32:40,22
2021-06-29 15:32:45,24
2021-06-29 15:32:50,110
2021-06-29 15:32:55,20
2021-06-29 15:33:00,22
2021-06-29 15:33:05,20
2021-06-29 15:33:10,19
2021-06-29 15:33:15,110
2021-06-29 15:33:20,110
2021-06-29 15:33:25,110
2021-06-29 15:33:30,110
2021-06-29 15:33:35,110
2021-06-29 15:33:40,110
2021-06-29 15:33:45,110
2021-06-29 15:33:50,110
2021-06-29 15:33:55,110
2021-06-29 15:34:00,110
2021-06-29 15:34:05,110
2021-06-29 15:34:10,110
2021-06-29 15:34:15,110
2021-06-29 15:34:20,110
2021-06-29 15:34:25,110
2021-06-29 15:34:30,100
2021-06-29 15:34:35,100
2021-06-29 15:34:40,21
2021-06-29 15:34:45,20
2021-06-29 15:34:50,100
2021-06-29 15:34:55,100
2021-06-29 15:35:00,24
2021-06-29 15:35:05,26
2021-06-29 15:35:10,25
2021-06-29 15:35:15,110
2021-06-29 15:35:20,110
2021-06-29 15:35:25,110
2021-06-29 15:35:30,110
2021-06-29 15:35:35,110
2021-06-29 15:35:40,110
2021-06-29 15:35:45,110
2021-06-29 15:35:50,110
2021-06-29 15:35:55,110
2021-06-29 15:36:00,110
2021-06-29 15:36:05,110
2021-06-29 15:36:10,110
2021-06-29 15:36:15,110
2021-06-29 15:36:20,110
2021-06-29 15:36:25,110
2021-06-29 15:36:30,100
2021-06-29 15:36:35,100
2021-06-29 15:36:40,100
2021-06-29 15:36:45,99
2021-06-29 15:36:50,91
2021-06-29 15:36:55,82
2021-06-29 15:37:00,74
2021-06-29 15:37:05,66
2021-06-29 15:37:10,57
2021-06-29 15:37:15,76
2021-06-29 15:37:20,100
2021-06-29 15:37:25,36
2021-06-29 15:37:30,28
2021-06-29 15:37:35,24
2021-06-29 15:37:40,25
2021-06-29 15:37:45,25
2021-06-29 15:37:50,76
2021-06-29 15:37:55,74
2021-06-29 15:38:00,23
2021-06-29 15:38:05,23
2021-06-29 15:38:10,22
2021-06-29 15:38:15,26
2021-06-29 15:38:20,24
2021-06-29 15:38:25,100
2021-06-29 15:38:30,100
2021-06-29 15:38:35,35
2021-06-29 15:38:40,27
2021-06-29 15:38:45,27
2021-06-29 15:38:50,26
2021-06-29 15:38:55,26
2021-06-29 15:39:00,27
2021-06-29 15:39:05,25
2021-06-29 15:39:10,23
2021-06-29 15:39:15,23
2021-06-29 15:39:20,86
2021-06-29 15:39:25,89
2021-06-29 15:39:30,25
2021-06-29 15:39:35,21
2021-06-29 15:39:40,29
2021-06-29 15:39:45,30
2021-06-29 15:39:50,21
2021-06-29 15:39:55,22
2021-06-29 15:40:00,23
2021-06-29 15:40:05,24
2021-06-29 15:40:10,22
2021-06-29 15:40:15,31
2021-06-29 15:40:20,32
2021-06-29 15:40:25,28
2021-06-29 15:40:30,23
2021-06-29 15:40:35,31
2021-06-29 15:40:40,100
2021-06-29 15:40:45,54
2021-06-29 15:40:50,55
2021-06-29 15:40:55,32
2021-06-29 15:41:00,84
2021-06-29 15:41:05,84
2021-06-29 15:41:10,18
2021-06-29 15:41:15,25
2021-06-29 15:41:20,26
2021-06-29 15:41:25,25
2021-06-29 15:41:30,61
2021-06-29 15:41:35,60
2021-06-29 15:41:40,24
2021-06-29 15:41:45,24
2021-06-29 15:41:50,23
2021-06-29 15:41:55,22
2021-06-29 15:42:00,25
2021-06-29 15:42:05,26
2021-06-29 15:42:10,21
2021-06-29 15:42:15,110
2021-06-29 15:42:20,110
2021-06-29 15:42:25,110
2021-06-29 15:42:30,110
2021-06-29 15:42:35,100
2021-06-29 15:42:40,94
2021-06-29 15:42:45,94
2021-06-29 15:42:50,94
2021-06-29 15:42:55,87
2021-06-29 15:43:00,81
2021-06-29 15:43:05,89
2021-06-29 15:43:10,89
2021-06-29 15:43:15,77
2021-06-29 15:43:20,57
2021-06-29 15:43:25,25
2021-06-29 15:43:30,26
2021-06-29 15:43:35,40
2021-06-29 15:43:40,46
2021-06-29 15:43:45,52
2021-06-29 15:43:50,55
2021-06-29 15:43:55,59
2021-06-29 15:44:00,50
2021-06-29 15:44:05,18
2021-06-29 15:44:10,19
2021-06-29 15:44:15,23
2021-06-29 15:44:20,23
2021-06-29 15:44:25,19
2021-06-29 15:44:30,20
2021-06-29 15:44:35,20
2021-06-29 15:44:40,48
2021-06-29 15:44:45,66
2021-06-29 15:44:50,26
2021-06-29 15:44:55,18
2021-06-29 15:45:00,18
2021-06-29 15:45:05,19
2021-06-29 15:45:10,17
2021-06-29 15:45:15,17
2021-06-29 15:45:20,17
2021-06-29 15:45:25,15
2021-06-29 15:45:30,15
2021-06-29 15:45:35,17
2021-06-29 15:45:40,19
2021-06-29 15:45:45,19
2021-06-29 15:45:50,41
2021-06-29 15:45:55,31
2021-06-29 15:46:00,17
2021-06-29 15:46:05,18
2021-06-29 15:46:10,19
2021-06-29 15:46:15,17
2021-06-29 15:46:20,19
2021-06-29 15:46:25,21
2021-06-29 15:46:30,20
2021-06-29 15:46:35,18
2021-06-29 15:46:40,17
2021-06-29 15:46:45,18
2021-06-29 15:46:50,17
2021-06-29 15:46:55,17
2021-06-29 15:47:00,18
2021-06-29 15:47:05,23
2021-06-29 15:47:10,25
2021-06-29 15:47:15,19
2021-06-29 15:47:20,19
2021-06-29 15:47:25,17
2021-06-29 15:47:30,17
2021-06-29 15:47:35,16
2021-06-29 15:47:40,16
2021-06-29 15:47:45,17
2021-06-29 15:47:50,18
2021-06-29 15:47:55,18
2021-06-29 15:48:00,16
2021-06-29 15:48:05,17
2021-06-29 15:48:10,19
2021-06-29 15:48:15,17
2021-06-29 15:48:20,18
2021-06-29 15:48:25,17
2021-06-29 15:48:30,23
2021-06-29 15:48:35,22
2021-06-29 15:48:40,17
2021-06-29 15:48:45,17
2021-06-29 15:48:50,18
2021-06-29 15:48:55,19
2021-06-29 15:49:00,19
2021-06-29 15:49:05,18
2021-06-29 15:49:10,16
2021-06-29 15:49:15,15
2021-06-29 15:49:20,16
2021-06-29 15:49:25,16
2021-06-29 15:49:30,16
2021-06-29 15:49:35,15
2021-06-29 15:49:40,17
2021-06-29 15:49:45,17
2021-06-29 15:49:50,17
2021-06-29 15:49:55,15
2021-06-29 15:50:00,28
2021-06-29 15:50:05,27
2021-06-29 15:50:10,15
2021-06-29 15:50:15,18
2021-06-29 15:50:20,18
2021-06-29 15:50:25,15
2021-06-29 15:50:30,13
2021-06-29 15:50:35,14
2021-06-29 15:50:40,14
2021-06-29 15:50:45,16
2021-06-29 15:50:50,15
2021-06-29 15:50:55,15
2021-06-29 15:51:00,16
2021-06-29 15:51:05,18
2021-06-29 15:51:10,18
2021-06-29 15:51:15,16
2021-06-29 15:51:20,17
2021-06-29 15:51:25,17
2021-06-29 15:51:30,16
2021-06-29 15:51:35,17
2021-06-29 15:51:40,17
2021-06-29 15:51:45,18
2021-06-29 15:51:50,17
2021-06-29 15:51:55,16
2021-06-29 15:52:00,17
2021-06-29 15:52:05,22
2021-06-29 15:52:10,19
2021-06-29 15:52:15,17
2021-06-29 15:52:20,17
2021-06-29 15:52:25,13
2021-06-29 15:52:30,12
2021-06-29 15:52:35,15
2021-06-29 15:52:40,16
2021-06-29 15:52:45,18
2021-06-29 15:52:50,18
2021-06-29 15:52:55,16
2021-06-29 15:53:00,14
2021-06-29 15:53:05,16
2021-06-29 15:53:10,15
2021-06-29 15:53:15,16
2021-06-29 15:53:20,16
2021-06-29 15:53:25,16
2021-06-29 15:53:30,17
2021-06-29 15:53:35,17
2021-06-29 15:53:40,14
2021-06-29 15:53:45,13
2021-06-29 15:53:50,15
2021-06-29 15:53:55,16
2021-06-29 15:54:00,16
2021-06-29 15:54:05,18
2021-06-29 15:54:10,17
2021-06-29 15:54:15,24
2021-06-29 15:54:20,16
2021-06-29 15:54:25,15
2021-06-29 15:54:30,15
2021-06-29 15:54:35,13
2021-06-29 15:54:40,15
2021-06-29 15:54:45,15
2021-06-29 15:54:50,15
2021-06-29 15:54:55,16
2021-06-29 15:55:00,16
2021-06-29 15:55:05,110
2021-06-29 15:55:10,110
2021-06-29 15:55:15,110
2021-06-29 15:55:20,100
2021-06-29 15:55:25,92
2021-06-29 15:55:30,93
2021-06-29 15:55:35,97
2021-06-29 15:55:40,88
2021-06-29 15:55:45,77
2021-06-29 15:55:50,74
2021-06-29 15:55:55,66
2021-06-29 15:56:00,64
2021-06-29 15:56:05,44
2021-06-29 15:56:10,64
2021-06-29 15:56:15,65
2021-06-29 15:56:20,73
2021-06-29 15:56:25,63
2021-06-29 15:56:30,69
2021-06-29 15:56:35,72
2021-06-29 15:56:40,50
2021-06-29 15:56:45,19
2021-06-29 15:56:50,15
2021-06-29 15:56:55,15
2021-06-29 15:57:00,15
2021-06-29 15:57:05,15
2021-06-29 15:57:10,15
2021-06-29 15:57:15,16
2021-06-29 15:57:20,14
2021-06-29 15:57:25,13
2021-06-29 15:57:30,13
2021-06-29 15:57:35,13
2021-06-29 15:57:40,16
2021-06-29 15:57:45,15
2021-06-29 15:57:50,18
2021-06-29 15:57:55,19
2021-06-29 15:58:00,13
2021-06-29 15:58:05,14
2021-06-29 15:58:10,15
2021-06-29 15:58:15,16
2021-06-29 15:58:20,16
2021-06-29 15:58:25,13
2021-06-29 15:58:30,15
2021-06-29 15:58:35,16
2021-06-29 15:58:40,15
2021-06-29 15:58:45,15
2021-06-29 15:58:50,15
2021-06-29 15:58:55,14
2021-06-29 15:59:00,15
2021-06-29 15:59:05,100
2021-06-29 15:59:10,190
2021-06-29 15:59:15,140
2021-06-29 15:59:20,17
2021-06-29 15:59:25,14
2021-06-29 15:59:30,14
2021-06-29 15:59:35,13
2021-06-29 15:59:40,15
2021-06-29 15:59:45,16
2021-06-29 15:59:50,15
2021-06-29 15:59:55,19
2021-06-29 16:00:00,19
2021-06-29 16:00:05,15
2021-06-29 16:00:10,16
2021-06-29 16:00:15,16
2021-06-29 16:00:20,16
2021-06-29 16:00:25,13
2021-06-29 16:00:30,15
2021-06-29 16:00:35,15
2021-06-29 16:00:40,15
2021-06-29 16:00:45,14
2021-06-29 16:00:50,14
2021-06-29 16:00:55,16
2021-06-29 16:01:00,17
2021-06-29 16:01:05,15
2021-06-29 16:01:10,11
2021-06-29 16:01:15,13
2021-06-29 16:01:20,14
2021-06-29 16:01:25,12
2021-06-29 16:01:30,17
2021-06-29 16:01:35,18
2021-06-29 16:01:40,15
2021-06-29 16:01:45,15
2021-06-29 16:01:50,16
2021-06-29 16:01:55,16
2021-06-29 16:02:00,20
2021-06-29 16:02:05,11
2021-06-29 16:02:10,13
2021-06-29 16:02:15,15
2021-06-29 16:02:20,18
2021-06-29 16:02:25,17
2021-06-29 16:02:30,17
2021-06-29 16:02:35,17
2021-06-29 16:02:40,13
2021-06-29 16:02:45,16
2021-06-29 16:02:50,17
2021-06-29 16:02:55,16
2021-06-29 16:03:00,15
2021-06-29 16:03:05,12
2021-06-29 16:03:10,14
2021-06-29 16:03:15,17
2021-06-29 16:03:20,18
2021-06-29 16:03:25,17
2021-06-29 16:03:30,17
2021-06-29 16:03:35,18
2021-06-29 16:03:40,17
2021-06-29 16:03:45,17
2021-06-29 16:03:50,17
2021-06-29 16:03:55,22
2021-06-29 16:04:00,35
2021-06-29 16:04:05,14
2021-06-29 16:04:10,15
2021-06-29 16:04:15,16
