"Time","P95"
2021-07-06 10:31:45,5000
2021-07-06 10:31:50,5000
2021-07-06 10:31:55,5000
2021-07-06 10:32:00,5000
2021-07-06 10:32:05,5000
2021-07-06 10:32:10,5000
2021-07-06 10:32:15,5000
2021-07-06 10:32:20,5000
2021-07-06 10:32:25,5000
2021-07-06 10:32:30,5000
2021-07-06 10:32:35,5000
2021-07-06 10:32:40,5000
2021-07-06 10:32:45,5000
2021-07-06 10:32:50,5000
2021-07-06 10:32:55,5000
2021-07-06 10:33:00,5000
2021-07-06 10:33:05,5000
2021-07-06 10:33:10,5000
2021-07-06 10:33:15,5000
2021-07-06 10:33:20,5000
2021-07-06 10:33:25,5000
2021-07-06 10:33:30,5000
2021-07-06 10:33:35,5000
2021-07-06 10:33:40,5000
2021-07-06 10:33:45,5000
2021-07-06 10:33:50,5000
2021-07-06 10:33:55,5000
2021-07-06 10:34:00,5000
2021-07-06 10:34:05,5000
2021-07-06 10:34:10,5000
2021-07-06 10:34:15,5000
2021-07-06 10:34:20,5000
2021-07-06 10:34:25,5000
2021-07-06 10:34:30,5000
2021-07-06 10:34:35,5000
2021-07-06 10:34:40,5000
2021-07-06 10:34:45,5000
2021-07-06 10:34:50,5000
2021-07-06 10:34:55,5000
2021-07-06 10:35:00,5000
2021-07-06 10:35:05,5000
2021-07-06 10:35:10,5000
2021-07-06 10:35:15,5000
2021-07-06 10:35:20,5000
2021-07-06 10:35:25,5000
2021-07-06 10:35:30,5000
2021-07-06 10:35:35,5000
2021-07-06 10:35:40,5000
2021-07-06 10:35:45,5000
2021-07-06 10:35:50,5000
2021-07-06 10:35:55,5000
2021-07-06 10:36:00,5000
2021-07-06 10:36:05,6200
2021-07-06 10:36:10,6400
2021-07-06 10:36:15,5000
2021-07-06 10:36:20,5000
2021-07-06 10:36:25,5000
2021-07-06 10:36:30,7100
2021-07-06 10:36:35,7000
2021-07-06 10:36:40,4900
2021-07-06 10:36:45,5000
2021-07-06 10:36:50,5000
2021-07-06 10:36:55,5000
2021-07-06 10:37:00,5000
2021-07-06 10:37:05,5000
2021-07-06 10:37:10,5000
2021-07-06 10:37:15,5000
2021-07-06 10:37:20,5000
2021-07-06 10:37:25,5000
2021-07-06 10:37:30,5000
2021-07-06 10:37:35,5000
2021-07-06 10:37:40,5000
2021-07-06 10:37:45,5000
2021-07-06 10:37:50,5000
2021-07-06 10:37:55,5000
2021-07-06 10:38:00,5000
2021-07-06 10:38:05,5000
2021-07-06 10:38:10,5000
2021-07-06 10:38:15,5000
2021-07-06 10:38:20,4900
2021-07-06 10:38:25,4900
2021-07-06 10:38:30,4900
2021-07-06 10:38:35,5000
2021-07-06 10:38:40,5000
2021-07-06 10:38:45,5000
2021-07-06 10:38:50,5000
2021-07-06 10:38:55,5000
2021-07-06 10:39:00,5000
2021-07-06 10:39:05,5000
2021-07-06 10:39:10,5000
2021-07-06 10:39:15,5000
2021-07-06 10:39:20,5000
2021-07-06 10:39:25,5000
2021-07-06 10:39:30,5000
2021-07-06 10:39:35,5000
2021-07-06 10:39:40,5000
2021-07-06 10:39:45,5000
2021-07-06 10:39:50,5000
2021-07-06 10:39:55,5000
2021-07-06 10:40:00,4900
2021-07-06 10:40:05,5000
2021-07-06 10:40:10,4900
2021-07-06 10:40:15,4900
2021-07-06 10:40:20,4900
2021-07-06 10:40:25,4900
2021-07-06 10:40:30,5000
2021-07-06 10:40:35,5000
2021-07-06 10:40:40,5000
2021-07-06 10:40:45,4900
2021-07-06 10:40:50,4900
2021-07-06 10:40:55,4800
2021-07-06 10:41:00,5000
2021-07-06 10:41:05,5000
2021-07-06 10:41:10,5000
2021-07-06 10:41:15,4800
2021-07-06 10:41:20,4800
2021-07-06 10:41:25,870
2021-07-06 10:41:30,900
2021-07-06 10:41:35,1400
2021-07-06 10:41:40,970
2021-07-06 10:41:45,800
2021-07-06 10:41:50,700
2021-07-06 10:41:55,600
2021-07-06 10:42:00,680
2021-07-06 10:42:05,690
2021-07-06 10:42:10,800
2021-07-06 10:42:15,590
2021-07-06 10:42:20,610
2021-07-06 10:42:25,550
2021-07-06 10:42:30,570
2021-07-06 10:42:35,880
2021-07-06 10:42:40,900
2021-07-06 10:42:45,730
2021-07-06 10:42:50,730
2021-07-06 10:42:55,640
2021-07-06 10:43:00,790
2021-07-06 10:43:05,790
2021-07-06 10:43:10,700
2021-07-06 10:43:15,590
2021-07-06 10:43:20,560
2021-07-06 10:43:25,730
2021-07-06 10:43:30,760
2021-07-06 10:43:35,760
2021-07-06 10:43:40,610
2021-07-06 10:43:45,550
2021-07-06 10:43:50,3
2021-07-06 10:43:55,1400
2021-07-06 10:44:00,1500
2021-07-06 10:44:05,1200
2021-07-06 10:44:10,880
2021-07-06 10:44:15,1100
2021-07-06 10:44:20,1300
2021-07-06 10:44:25,1100
2021-07-06 10:44:30,1100
2021-07-06 10:44:35,1100
2021-07-06 10:44:40,1200
2021-07-06 10:44:45,1300
2021-07-06 10:44:50,1300
2021-07-06 10:44:55,1300
2021-07-06 10:45:00,1500
2021-07-06 10:45:05,1600
2021-07-06 10:45:10,1600
2021-07-06 10:45:15,1400
2021-07-06 10:45:20,1300
2021-07-06 10:45:25,1600
2021-07-06 10:45:30,1700
2021-07-06 10:45:35,1800
2021-07-06 10:45:40,1800
2021-07-06 10:45:45,1700
2021-07-06 10:45:50,1800
2021-07-06 10:45:55,1800
2021-07-06 10:46:00,1800
2021-07-06 10:46:05,1800
2021-07-06 10:46:10,1800
2021-07-06 10:46:15,1800
2021-07-06 10:46:20,1900
2021-07-06 10:46:25,2000
2021-07-06 10:46:30,2000
2021-07-06 10:46:35,1800
2021-07-06 10:46:40,1800
2021-07-06 10:46:45,1900
2021-07-06 10:46:50,2000
2021-07-06 10:46:55,2000
2021-07-06 10:47:00,2100
2021-07-06 10:47:05,2200
2021-07-06 10:47:10,2200
2021-07-06 10:47:15,2100
2021-07-06 10:47:20,2100
2021-07-06 10:47:25,2200
2021-07-06 10:47:30,2300
2021-07-06 10:47:35,2400
2021-07-06 10:47:40,2400
2021-07-06 10:47:45,2400
2021-07-06 10:47:50,2400
2021-07-06 10:47:55,2400
2021-07-06 10:48:00,2700
2021-07-06 10:48:05,2700
2021-07-06 10:48:10,2500
2021-07-06 10:48:15,2700
2021-07-06 10:48:20,2600
2021-07-06 10:48:25,2600
2021-07-06 10:48:30,2600
2021-07-06 10:48:35,2600
2021-07-06 10:48:40,2600
2021-07-06 10:48:45,2700
2021-07-06 10:48:50,2700
2021-07-06 10:48:55,2300
2021-07-06 10:49:00,300
2021-07-06 10:49:05,240
2021-07-06 10:49:10,170
2021-07-06 10:49:15,190
2021-07-06 10:49:20,180
2021-07-06 10:49:25,190
2021-07-06 10:49:30,190
2021-07-06 10:49:35,190
2021-07-06 10:49:40,180
2021-07-06 10:49:45,200
2021-07-06 10:49:50,200
2021-07-06 10:49:55,190
2021-07-06 10:50:00,180
2021-07-06 10:50:05,160
2021-07-06 10:50:10,180
2021-07-06 10:50:15,210
2021-07-06 10:50:20,170
2021-07-06 10:50:25,170
2021-07-06 10:50:30,190
2021-07-06 10:50:35,190
2021-07-06 10:50:40,190
2021-07-06 10:50:45,190
2021-07-06 10:50:50,290
2021-07-06 10:50:55,280
2021-07-06 10:51:00,180
2021-07-06 10:51:05,200
2021-07-06 10:51:10,210
2021-07-06 10:51:15,240
2021-07-06 10:51:20,1200
2021-07-06 10:51:25,1200
2021-07-06 10:51:30,610
2021-07-06 10:51:35,160
2021-07-06 10:51:40,140
2021-07-06 10:51:45,130
2021-07-06 10:51:50,110
2021-07-06 10:51:55,110
2021-07-06 10:52:00,140
2021-07-06 10:52:05,100
2021-07-06 10:52:10,170
2021-07-06 10:52:15,170
2021-07-06 10:52:20,140
2021-07-06 10:52:25,210
2021-07-06 10:52:30,210
2021-07-06 10:52:35,170
2021-07-06 10:52:40,170
2021-07-06 10:52:45,150
2021-07-06 10:52:50,150
2021-07-06 10:52:55,150
2021-07-06 10:53:00,180
2021-07-06 10:53:05,210
2021-07-06 10:53:10,300
2021-07-06 10:53:15,290
2021-07-06 10:53:20,190
2021-07-06 10:53:25,290
2021-07-06 10:53:30,320
2021-07-06 10:53:35,270
2021-07-06 10:53:40,140
2021-07-06 10:53:45,190
2021-07-06 10:53:50,200
2021-07-06 10:53:55,200
2021-07-06 10:54:00,320
2021-07-06 10:54:05,390
2021-07-06 10:54:10,380
2021-07-06 10:54:15,360
2021-07-06 10:54:20,400
2021-07-06 10:54:25,400
2021-07-06 10:54:30,300
2021-07-06 10:54:35,380
2021-07-06 10:54:40,390
2021-07-06 10:54:45,430
2021-07-06 10:54:50,480
2021-07-06 10:54:55,480
2021-07-06 10:55:00,530
2021-07-06 10:55:05,560
2021-07-06 10:55:10,480
2021-07-06 10:55:15,460
2021-07-06 10:55:20,420
2021-07-06 10:55:25,500
2021-07-06 10:55:30,600
2021-07-06 10:55:35,640
2021-07-06 10:55:40,660
2021-07-06 10:55:45,690
2021-07-06 10:55:50,690
2021-07-06 10:55:55,710
2021-07-06 10:56:00,710
2021-07-06 10:56:05,690
2021-07-06 10:56:10,680
2021-07-06 10:56:15,780
2021-07-06 10:56:20,760
2021-07-06 10:56:25,580
2021-07-06 10:56:30,67
2021-07-06 10:56:35,79
2021-07-06 10:56:40,75
2021-07-06 10:56:45,100
2021-07-06 10:56:50,110
2021-07-06 10:56:55,85
2021-07-06 10:57:00,62
2021-07-06 10:57:05,58
2021-07-06 10:57:10,71
2021-07-06 10:57:15,66
2021-07-06 10:57:20,62
2021-07-06 10:57:25,84
2021-07-06 10:57:30,79
2021-07-06 10:57:35,80
2021-07-06 10:57:40,77
2021-07-06 10:57:45,70
2021-07-06 10:57:50,72
2021-07-06 10:57:55,110
2021-07-06 10:58:00,110
2021-07-06 10:58:05,110
2021-07-06 10:58:10,100
2021-07-06 10:58:15,71
2021-07-06 10:58:20,59
2021-07-06 10:58:25,69
2021-07-06 10:58:30,71
2021-07-06 10:58:35,98
2021-07-06 10:58:40,100
2021-07-06 10:58:45,82
2021-07-06 10:58:50,530
2021-07-06 10:58:55,530
2021-07-06 10:59:00,120
2021-07-06 10:59:05,120
2021-07-06 10:59:10,130
2021-07-06 10:59:15,110
2021-07-06 10:59:20,110
2021-07-06 10:59:25,110
2021-07-06 10:59:30,100
2021-07-06 10:59:35,100
2021-07-06 10:59:40,58
2021-07-06 10:59:45,110
2021-07-06 10:59:50,110
2021-07-06 10:59:55,110
2021-07-06 11:00:00,120
2021-07-06 11:00:05,120
2021-07-06 11:00:10,120
2021-07-06 11:00:15,110
2021-07-06 11:00:20,110
2021-07-06 11:00:25,110
2021-07-06 11:00:30,110
2021-07-06 11:00:35,110
2021-07-06 11:00:40,110
2021-07-06 11:00:45,110
2021-07-06 11:00:50,110
2021-07-06 11:00:55,100
2021-07-06 11:01:00,100
2021-07-06 11:01:05,99
2021-07-06 11:01:10,92
2021-07-06 11:01:15,100
2021-07-06 11:01:20,100
2021-07-06 11:01:25,79
2021-07-06 11:01:30,30
2021-07-06 11:01:35,59
2021-07-06 11:01:40,93
2021-07-06 11:01:45,65
2021-07-06 11:01:50,56
2021-07-06 11:01:55,85
2021-07-06 11:02:00,100
2021-07-06 11:02:05,110
2021-07-06 11:02:10,100
2021-07-06 11:02:15,110
2021-07-06 11:02:20,110
2021-07-06 11:02:25,59
2021-07-06 11:02:30,62
2021-07-06 11:02:35,61
2021-07-06 11:02:40,58
2021-07-06 11:02:45,54
2021-07-06 11:02:50,56
2021-07-06 11:02:55,60
2021-07-06 11:03:00,53
2021-07-06 11:03:05,53
2021-07-06 11:03:10,100
2021-07-06 11:03:15,100
2021-07-06 11:03:20,48
2021-07-06 11:03:25,48
2021-07-06 11:03:30,84
2021-07-06 11:03:35,87
2021-07-06 11:03:40,62
2021-07-06 11:03:45,56
2021-07-06 11:03:50,58
2021-07-06 11:03:55,57
2021-07-06 11:04:00,62
2021-07-06 11:04:05,60
2021-07-06 11:04:10,60
2021-07-06 11:04:15,59
2021-07-06 11:04:20,75
2021-07-06 11:04:25,79
2021-07-06 11:04:30,53
2021-07-06 11:04:35,53
2021-07-06 11:04:40,58
2021-07-06 11:04:45,49
2021-07-06 11:04:50,57
2021-07-06 11:04:55,54
2021-07-06 11:05:00,50
2021-07-06 11:05:05,44
2021-07-06 11:05:10,52
2021-07-06 11:05:15,55
2021-07-06 11:05:20,67
2021-07-06 11:05:25,58
2021-07-06 11:05:30,52
2021-07-06 11:05:35,57
2021-07-06 11:05:40,45
2021-07-06 11:05:45,46
2021-07-06 11:05:50,47
2021-07-06 11:05:55,38
2021-07-06 11:06:00,47
2021-07-06 11:06:05,53
2021-07-06 11:06:10,48
2021-07-06 11:06:15,47
2021-07-06 11:06:20,52
2021-07-06 11:06:25,500
2021-07-06 11:06:30,500
2021-07-06 11:06:35,93
2021-07-06 11:06:40,91
2021-07-06 11:06:45,36
2021-07-06 11:06:50,25
2021-07-06 11:06:55,20
2021-07-06 11:07:00,24
2021-07-06 11:07:05,27
2021-07-06 11:07:10,25
2021-07-06 11:07:15,26
2021-07-06 11:07:20,24
2021-07-06 11:07:25,22
2021-07-06 11:07:30,21
2021-07-06 11:07:35,23
2021-07-06 11:07:40,24
2021-07-06 11:07:45,66
2021-07-06 11:07:50,67
2021-07-06 11:07:55,24
2021-07-06 11:08:00,22
2021-07-06 11:08:05,25
2021-07-06 11:08:10,25
2021-07-06 11:08:15,23
2021-07-06 11:08:20,30
2021-07-06 11:08:25,30
2021-07-06 11:08:30,22
2021-07-06 11:08:35,24
2021-07-06 11:08:40,23
2021-07-06 11:08:45,49
2021-07-06 11:08:50,47
2021-07-06 11:08:55,24
2021-07-06 11:09:00,28
2021-07-06 11:09:05,27
2021-07-06 11:09:10,23
2021-07-06 11:09:15,29
2021-07-06 11:09:20,30
2021-07-06 11:09:25,21
2021-07-06 11:09:30,22
2021-07-06 11:09:35,23
2021-07-06 11:09:40,25
2021-07-06 11:09:45,29
2021-07-06 11:09:50,22
2021-07-06 11:09:55,18
2021-07-06 11:10:00,20
2021-07-06 11:10:05,19
2021-07-06 11:10:10,100
2021-07-06 11:10:15,100
2021-07-06 11:10:20,32
2021-07-06 11:10:25,33
2021-07-06 11:10:30,29
2021-07-06 11:10:35,26
2021-07-06 11:10:40,22
2021-07-06 11:10:45,25
2021-07-06 11:10:50,27
2021-07-06 11:10:55,25
2021-07-06 11:11:00,27
2021-07-06 11:11:05,27
2021-07-06 11:11:10,51
2021-07-06 11:11:15,65
2021-07-06 11:11:20,30
2021-07-06 11:11:25,31
2021-07-06 11:11:30,120
2021-07-06 11:11:35,110
2021-07-06 11:11:40,63
2021-07-06 11:11:45,63
2021-07-06 11:11:50,27
2021-07-06 11:11:55,28
2021-07-06 11:12:00,26
2021-07-06 11:12:05,28
2021-07-06 11:12:10,30
2021-07-06 11:12:15,24
2021-07-06 11:12:20,27
2021-07-06 11:12:25,30
2021-07-06 11:12:30,24
2021-07-06 11:12:35,20
2021-07-06 11:12:40,18
2021-07-06 11:12:45,100
2021-07-06 11:12:50,100
2021-07-06 11:12:55,22
2021-07-06 11:13:00,22
2021-07-06 11:13:05,26
2021-07-06 11:13:10,22
2021-07-06 11:13:15,20
2021-07-06 11:13:20,22
2021-07-06 11:13:25,23
2021-07-06 11:13:30,23
2021-07-06 11:13:35,37
2021-07-06 11:13:40,31
2021-07-06 11:13:45,20
2021-07-06 11:13:50,25
2021-07-06 11:13:55,27
2021-07-06 11:14:00,25
2021-07-06 11:14:05,24
2021-07-06 11:14:10,20
2021-07-06 11:14:15,19
2021-07-06 11:14:20,22
2021-07-06 11:14:25,22
2021-07-06 11:14:30,22
2021-07-06 11:14:35,21
2021-07-06 11:14:40,20
2021-07-06 11:14:45,25
2021-07-06 11:14:50,25
2021-07-06 11:14:55,17
2021-07-06 11:15:00,18
2021-07-06 11:15:05,19
2021-07-06 11:15:10,17
2021-07-06 11:15:15,20
2021-07-06 11:15:20,25
2021-07-06 11:15:25,20
2021-07-06 11:15:30,20
2021-07-06 11:15:35,25
2021-07-06 11:15:40,67
2021-07-06 11:15:45,73
2021-07-06 11:15:50,22
2021-07-06 11:15:55,20
2021-07-06 11:16:00,20
2021-07-06 11:16:05,19
2021-07-06 11:16:10,19
2021-07-06 11:16:15,16
2021-07-06 11:16:20,19
2021-07-06 11:16:25,19
2021-07-06 11:16:30,17
2021-07-06 11:16:35,18
2021-07-06 11:16:40,17
2021-07-06 11:16:45,28
2021-07-06 11:16:50,19
2021-07-06 11:16:55,16
2021-07-06 11:17:00,18
2021-07-06 11:17:05,17
2021-07-06 11:17:10,18
2021-07-06 11:17:15,20
2021-07-06 11:17:20,20
2021-07-06 11:17:25,19
2021-07-06 11:17:30,19
2021-07-06 11:17:35,18
2021-07-06 11:17:40,16
2021-07-06 11:17:45,19
2021-07-06 11:17:50,20
2021-07-06 11:17:55,19
2021-07-06 11:18:00,18
2021-07-06 11:18:05,18
2021-07-06 11:18:10,19
2021-07-06 11:18:15,18
2021-07-06 11:18:20,18
2021-07-06 11:18:25,17
2021-07-06 11:18:30,17
2021-07-06 11:18:35,17
2021-07-06 11:18:40,17
2021-07-06 11:18:45,19
2021-07-06 11:18:50,18
2021-07-06 11:18:55,20
2021-07-06 11:19:00,20
2021-07-06 11:19:05,18
2021-07-06 11:19:10,21
2021-07-06 11:19:15,27
2021-07-06 11:19:20,21
2021-07-06 11:19:25,20
2021-07-06 11:19:30,18
2021-07-06 11:19:35,17
2021-07-06 11:19:40,53
2021-07-06 11:19:45,30
2021-07-06 11:19:50,19
2021-07-06 11:19:55,18
2021-07-06 11:20:00,20
2021-07-06 11:20:05,21
2021-07-06 11:20:10,18
2021-07-06 11:20:15,17
2021-07-06 11:20:20,21
2021-07-06 11:20:25,22
2021-07-06 11:20:30,18
2021-07-06 11:20:35,25
2021-07-06 11:20:40,28
2021-07-06 11:20:45,18
2021-07-06 11:20:50,15
2021-07-06 11:20:55,15
2021-07-06 11:21:00,15
2021-07-06 11:21:05,15
2021-07-06 11:21:10,16
2021-07-06 11:21:15,18
2021-07-06 11:21:20,20
2021-07-06 11:21:25,17
2021-07-06 11:21:30,16
2021-07-06 11:21:35,15
2021-07-06 11:21:40,16
2021-07-06 11:21:45,20
2021-07-06 11:21:50,16
2021-07-06 11:21:55,16
2021-07-06 11:22:00,16
2021-07-06 11:22:05,15
2021-07-06 11:22:10,15
2021-07-06 11:22:15,17
2021-07-06 11:22:20,16
2021-07-06 11:22:25,16
2021-07-06 11:22:30,16
2021-07-06 11:22:35,15
2021-07-06 11:22:40,15
2021-07-06 11:22:45,17
2021-07-06 11:22:50,18
2021-07-06 11:22:55,17
2021-07-06 11:23:00,18
2021-07-06 11:23:05,16
2021-07-06 11:23:10,15
2021-07-06 11:23:15,16
2021-07-06 11:23:20,16
2021-07-06 11:23:25,15
2021-07-06 11:23:30,16
2021-07-06 11:23:35,19
2021-07-06 11:23:40,19
2021-07-06 11:23:45,15
2021-07-06 11:23:50,15
2021-07-06 11:23:55,16
2021-07-06 11:24:00,85
2021-07-06 11:24:05,73
2021-07-06 11:24:10,14
2021-07-06 11:24:15,15
2021-07-06 11:24:20,16
2021-07-06 11:24:25,16
2021-07-06 11:24:30,12
2021-07-06 11:24:35,15
2021-07-06 11:24:40,15
2021-07-06 11:24:45,16
2021-07-06 11:24:50,16
2021-07-06 11:24:55,14
2021-07-06 11:25:00,14
2021-07-06 11:25:05,14
2021-07-06 11:25:10,16
2021-07-06 11:25:15,16
2021-07-06 11:25:20,16
2021-07-06 11:25:25,16
2021-07-06 11:25:30,14
2021-07-06 11:25:35,22
2021-07-06 11:25:40,25
2021-07-06 11:25:45,14
2021-07-06 11:25:50,15
2021-07-06 11:25:55,15
2021-07-06 11:26:00,15
2021-07-06 11:26:05,14
2021-07-06 11:26:10,13
2021-07-06 11:26:15,15
2021-07-06 11:26:20,15
2021-07-06 11:26:25,17
2021-07-06 11:26:30,17
2021-07-06 11:26:35,17
2021-07-06 11:26:40,15
2021-07-06 11:26:45,12
2021-07-06 11:26:50,14
2021-07-06 11:26:55,14
2021-07-06 11:27:00,12
2021-07-06 11:27:05,14
2021-07-06 11:27:10,14
2021-07-06 11:27:15,15
2021-07-06 11:27:20,16
2021-07-06 11:27:25,16
2021-07-06 11:27:30,14
2021-07-06 11:27:35,15
2021-07-06 11:27:40,14
2021-07-06 11:27:45,15
2021-07-06 11:27:50,16
2021-07-06 11:27:55,15
2021-07-06 11:28:00,12
2021-07-06 11:28:05,11
2021-07-06 11:28:10,12
2021-07-06 11:28:15,15
2021-07-06 11:28:20,12
2021-07-06 11:28:25,14
2021-07-06 11:28:30,15
2021-07-06 11:28:35,12
2021-07-06 11:28:40,17
2021-07-06 11:28:45,17
2021-07-06 11:28:50,14
2021-07-06 11:28:55,15
2021-07-06 11:29:00,13
2021-07-06 11:29:05,620
2021-07-06 11:29:10,640
2021-07-06 11:29:15,17
2021-07-06 11:29:20,15
2021-07-06 11:29:25,16
2021-07-06 11:29:30,15
2021-07-06 11:29:35,16
2021-07-06 11:29:40,16
2021-07-06 11:29:45,16
2021-07-06 11:29:50,15
2021-07-06 11:29:55,16
2021-07-06 11:30:00,110
2021-07-06 11:30:05,110
2021-07-06 11:30:10,110
2021-07-06 11:30:15,110
2021-07-06 11:30:20,110
2021-07-06 11:30:25,110
2021-07-06 11:30:30,110
2021-07-06 11:30:35,110
2021-07-06 11:30:40,100
2021-07-06 11:30:45,110
2021-07-06 11:30:50,100
2021-07-06 11:30:55,100
2021-07-06 11:31:00,100
2021-07-06 11:31:05,100
2021-07-06 11:31:10,100
2021-07-06 11:31:15,100
2021-07-06 11:31:20,100
2021-07-06 11:31:25,85
2021-07-06 11:31:30,81
2021-07-06 11:31:35,79
2021-07-06 11:31:40,94
2021-07-06 11:31:45,100
2021-07-06 11:31:50,100
2021-07-06 11:31:55,91
2021-07-06 11:32:00,81
2021-07-06 11:32:05,77
2021-07-06 11:32:10,45
2021-07-06 11:32:15,26
2021-07-06 11:32:20,20
2021-07-06 11:32:25,20
2021-07-06 11:32:30,18
2021-07-06 11:32:35,19
